velocidade_centrifuga_rpm,tempo_centrifugacao_min,limpeza_equipamento_pre_turno,lubrificante_grau_alimentar,vazamento_lubrificante,uso_epi,higiene_das_maos,inspecao_fragmentos_cera_pos_centrifuga,lote_identificado,probabilidade
531.0,17.5,1,1,0,2,1,0,0,0
456.0,3.9,0,1,1,0,1,1,1,2
401.0,5.4,1,0,0,0,1,0,1,2
437.0,17.5,0,0,1,1,0,0,0,3
511.0,15.2,1,1,0,1,0,1,1,0
425.0,18.7,0,1,1,0,1,1,0,2
464.0,4.8,1,0,1,0,0,0,0,3
583.0,13.8,0,0,1,2,0,1,1,3
533.0,6.2,0,1,1,1,0,0,0,2
462.0,7.4,0,0,1,2,1,1,1,3
723.0,11.7,1,1,1,2,0,1,0,2
406.0,8.9,0,0,1,1,0,1,1,3
361.0,12.2,0,1,1,0,0,1,1,2
404.0,8.9,0,1,0,2,0,0,1,0
575.0,15.5,0,1,0,1,1,1,1,0
205.0,6.2,1,0,0,0,1,1,0,2
418.0,3.3,0,1,0,2,0,1,1,0
226.0,16.1,1,0,1,0,1,1,0,3
673.0,18.1,1,0,1,1,0,0,1,3
421.0,16.8,0,0,0,1,0,1,1,2
298.0,10.1,1,1,1,2,0,1,1,2
498.0,10.0,1,0,0,1,1,1,0,2
419.0,7.6,1,0,1,1,1,0,0,3
756.0,10.4,1,0,1,0,1,1,1,3
601.0,2.6,1,1,0,0,0,1,1,0
486.0,14.1,0,0,1,2,1,0,0,3
781.0,14.7,0,1,1,0,1,0,0,2
638.0,16.7,1,0,0,0,0,0,0,2
317.0,13.6,0,1,1,0,1,0,0,2
479.0,5.2,0,1,1,2,0,0,1,2
500.0,17.5,0,1,1,1,0,1,1,2
749.0,8.8,1,0,1,1,1,0,0,3
534.0,13.5,0,1,1,0,1,0,0,2
612.0,5.8,1,1,1,2,1,1,0,2
298.0,9.4,1,1,0,0,1,1,1,0
443.0,13.3,1,0,1,2,0,0,0,3
309.0,13.8,1,0,1,1,1,1,0,3
470.0,7.5,0,1,1,2,1,0,0,2
722.0,12.7,0,1,1,2,1,0,0,2
713.0,2.1,0,1,0,1,0,0,0,0
291.0,12.7,0,0,1,2,0,0,0,3
449.0,18.3,1,0,1,1,1,0,0,3
772.0,11.6,1,0,0,0,0,0,0,2
276.0,9.9,0,1,1,2,0,1,0,2
295.0,10.5,1,0,0,1,0,1,1,2
255.0,3.6,0,1,1,1,0,1,1,2
513.0,9.6,1,1,0,1,0,1,1,0
798.0,16.9,0,0,0,0,1,0,1,2
733.0,18.9,0,1,0,0,1,0,1,0
335.0,5.2,1,0,1,2,1,1,0,3
684.0,14.5,1,0,1,0,1,1,0,3
217.0,11.2,0,0,1,2,1,0,0,3
561.0,18.9,0,0,0,0,1,0,1,2
724.0,10.2,0,1,0,0,1,0,1,0
412.0,5.9,0,0,1,0,0,0,0,3
433.0,2.8,0,1,0,2,0,1,0,0
592.0,15.5,1,0,0,1,0,1,0,2
724.0,15.0,0,1,0,1,0,0,1,0
525.0,18.7,1,1,0,0,1,0,0,0
764.0,3.1,1,1,0,0,0,0,1,0
552.0,19.7,1,0,1,1,1,0,1,3
407.0,5.3,1,1,0,2,1,1,0,0
706.0,12.1,0,1,1,2,1,1,0,2
689.0,12.2,1,0,0,1,1,0,1,2
587.0,2.7,0,1,1,2,0,1,0,2
282.0,13.2,0,1,1,0,1,0,0,2
201.0,8.1,1,1,0,1,0,0,0,0
231.0,17.0,1,0,1,1,0,0,0,3
351.0,11.6,1,1,1,1,1,1,1,2
343.0,3.3,0,0,0,2,0,0,0,2
570.0,12.1,1,0,1,1,1,1,0,3
459.0,19.3,1,1,0,0,1,1,0,0
216.0,16.7,0,1,1,0,1,0,1,2
719.0,15.4,0,0,1,0,0,1,1,3
556.0,18.3,1,1,0,1,1,1,1,0
435.0,14.7,0,0,0,1,0,0,0,2
432.0,5.0,1,1,0,1,1,1,1,0
263.0,8.8,1,0,1,2,1,1,0,3
507.0,3.7,1,1,1,2,1,1,0,2
794.0,10.9,0,0,1,2,1,1,1,3
513.0,6.6,0,1,1,0,1,1,1,2
209.0,14.8,1,0,0,0,1,1,1,2
572.0,3.4,1,1,0,0,0,0,1,0
205.0,3.4,1,0,0,2,1,0,1,2
747.0,19.1,0,1,0,2,1,0,1,0
510.0,17.3,1,0,0,0,1,0,1,2
614.0,8.4,0,1,0,1,1,1,0,0
725.0,2.1,0,0,0,0,1,1,0,2
671.0,7.1,0,0,1,2,1,0,0,3
527.0,6.5,0,1,1,1,1,0,0,2
442.0,15.4,0,1,0,2,0,0,0,0
754.0,10.5,1,0,1,1,0,1,0,3
214.0,12.3,1,1,1,1,1,0,1,2
444.0,18.0,0,1,1,1,0,0,1,2
500.0,9.5,1,1,0,1,1,0,1,0
723.0,2.1,0,1,1,1,0,0,0,2
299.0,19.2,1,1,0,2,1,0,0,0
620.0,11.6,1,1,1,0,0,1,0,2
601.0,4.0,1,0,1,2,1,0,1,3
776.0,17.1,1,1,1,1,1,1,1,2
721.0,5.5,1,1,0,2,0,1,1,0
491.0,14.7,0,1,0,0,0,0,1,0
255.0,8.1,0,1,1,1,1,1,0,2
704.0,18.9,0,1,0,0,1,0,1,0
349.0,12.3,1,1,0,0,0,1,0,0
653.0,7.0,1,0,1,2,0,0,1,3
537.0,8.5,1,1,1,0,0,0,0,2
229.0,10.5,1,0,0,2,1,0,0,2
202.0,18.1,0,0,1,2,0,0,1,3
276.0,9.8,0,1,1,0,1,0,1,2
364.0,12.5,0,1,1,0,1,1,0,2
365.0,5.3,0,0,1,1,1,1,1,3
333.0,5.4,1,1,1,1,1,0,0,2
722.0,4.2,1,0,0,0,1,1,0,2
520.0,5.2,1,0,1,1,1,1,1,3
270.0,8.1,1,0,0,1,1,1,0,2
262.0,7.8,1,0,0,2,1,1,0,2
555.0,15.4,0,1,0,0,0,0,0,0
604.0,13.5,0,0,0,1,0,1,0,2
628.0,6.7,0,1,0,2,0,0,0,0
592.0,6.6,1,0,1,2,0,0,1,3
580.0,7.1,1,0,1,2,1,0,1,3
669.0,9.0,0,0,0,1,1,0,1,2
247.0,11.4,0,1,1,2,1,0,0,2
591.0,14.4,0,0,0,0,0,0,1,2
310.0,12.4,0,0,0,0,0,1,1,2
318.0,7.6,0,0,0,2,1,0,1,2
665.0,11.1,1,1,0,2,1,0,0,0
798.0,17.7,1,0,1,0,0,1,1,3
392.0,12.3,0,1,0,0,0,1,1,0
510.0,3.9,0,1,1,1,1,0,0,2
621.0,11.2,0,1,1,2,1,0,0,2
769.0,19.3,1,0,0,0,1,1,0,2
588.0,11.9,1,1,1,1,0,1,0,2
624.0,4.4,0,0,1,1,1,1,1,3
371.0,16.7,1,1,0,2,0,0,1,0
423.0,7.2,1,0,1,0,1,1,1,3
739.0,8.7,1,1,1,2,1,1,1,2
225.0,19.5,0,1,0,1,1,1,0,0
533.0,5.6,1,1,0,2,0,0,0,0
282.0,8.5,1,1,1,1,1,0,1,2
226.0,19.3,0,0,0,0,1,0,0,2
285.0,18.2,0,1,1,2,1,1,0,2
480.0,2.3,0,1,1,2,0,0,0,2
567.0,16.0,1,0,1,0,1,0,1,3
298.0,3.9,0,1,1,2,1,0,1,2
508.0,12.5,0,1,1,0,1,0,1,2
783.0,14.7,1,1,1,1,0,1,0,2
523.0,10.9,1,1,0,1,0,1,1,0
237.0,20.0,1,1,0,1,0,1,1,0
347.0,11.0,1,0,0,0,1,1,1,2
223.0,4.4,0,1,1,0,1,1,1,2
552.0,2.7,0,0,1,2,0,0,1,3
726.0,14.1,0,1,1,1,0,0,0,2
665.0,9.5,1,1,1,0,0,1,1,2
227.0,14.2,1,1,1,1,0,1,1,2
666.0,13.6,1,1,1,0,0,1,0,2
506.0,8.9,1,0,0,1,1,1,1,2
711.0,8.8,0,0,1,0,1,1,1,3
438.0,10.7,0,0,1,2,1,1,0,3
444.0,10.2,0,0,1,0,1,0,1,3
793.0,5.9,1,1,0,1,1,1,0,0
407.0,2.3,0,0,1,1,0,0,0,3
318.0,16.9,0,0,0,2,0,1,0,2
785.0,17.1,1,1,1,0,0,0,1,2
742.0,15.2,0,1,1,2,0,0,0,2
266.0,9.0,1,0,0,2,1,0,0,2
329.0,11.3,1,0,0,0,1,0,0,2
714.0,2.7,0,1,1,2,0,0,0,2
332.0,19.2,1,0,0,1,0,0,0,2
389.0,7.7,0,0,1,0,0,0,1,3
409.0,14.2,0,0,1,1,0,0,0,3
404.0,10.1,0,1,0,0,0,1,0,0
339.0,3.3,1,1,0,1,1,1,1,0
308.0,14.4,1,1,0,0,0,0,0,0
417.0,6.4,0,0,0,2,0,1,1,2
505.0,13.3,1,0,0,1,0,1,0,2
214.0,17.1,0,0,0,0,0,0,1,2
225.0,8.4,0,1,0,1,0,1,0,0
531.0,17.5,0,1,1,2,1,0,0,2
306.0,8.6,1,1,0,1,0,0,1,0
297.0,8.7,1,0,0,0,0,0,0,2
239.0,18.2,0,1,0,0,0,1,0,0
675.0,14.8,0,1,1,1,0,0,1,2
371.0,12.7,1,1,0,2,0,0,0,0
504.0,4.5,0,0,0,0,1,1,1,2
515.0,2.8,1,1,0,1,0,1,0,0
351.0,14.9,1,0,1,1,0,0,0,3
689.0,9.5,0,1,1,0,0,1,0,2
782.0,3.2,1,1,0,2,0,0,0,0
461.0,3.4,1,0,0,2,1,0,1,2
793.0,2.4,1,1,1,0,0,0,0,2
323.0,11.2,1,1,1,0,1,1,0,2
657.0,16.2,1,0,0,1,0,1,0,2
513.0,15.4,0,1,0,2,1,1,0,0
526.0,6.7,0,1,1,2,1,1,0,2
745.0,14.2,0,0,0,2,1,1,1,2
773.0,19.1,1,1,0,0,1,0,1,0
201.0,16.4,1,1,1,0,1,1,0,2
343.0,9.6,0,1,1,2,0,0,0,2
376.0,15.1,0,1,1,0,0,0,1,2
482.0,5.0,0,1,1,2,0,1,0,2
555.0,16.0,1,1,0,1,0,1,0,0
711.0,5.8,1,1,1,2,1,1,1,2
793.0,8.8,1,1,0,2,0,0,1,0
475.0,12.8,1,1,0,0,0,0,0,0
389.0,12.1,1,0,1,1,0,1,1,3
656.0,12.1,1,0,1,1,1,1,0,3
623.0,16.1,1,1,0,1,0,1,1,0
272.0,6.1,1,0,0,1,0,1,0,2
588.0,17.6,0,0,1,0,0,1,1,3
700.0,2.6,0,1,1,2,1,1,1,2
243.0,4.7,0,1,1,0,1,1,0,2
527.0,19.5,0,0,0,1,0,0,1,2
210.0,15.7,1,1,0,0,1,0,1,0
369.0,4.7,1,1,0,1,1,1,0,0
231.0,10.1,1,0,0,1,1,0,0,2
780.0,2.1,0,0,0,0,0,1,1,2
562.0,11.4,0,0,1,1,0,1,0,3
796.0,19.7,1,0,0,1,1,1,0,2
730.0,13.6,0,1,0,0,0,0,0,0
442.0,13.0,1,0,1,1,1,1,1,3
511.0,16.9,0,1,1,2,0,0,1,2
629.0,12.4,0,0,0,0,1,1,0,2
332.0,13.6,0,1,0,0,0,0,1,0
237.0,7.4,1,1,0,2,1,0,0,0
706.0,12.2,1,1,0,2,1,0,1,0
567.0,15.2,0,1,1,2,1,0,1,2
757.0,11.3,0,1,0,2,1,1,1,0
624.0,9.3,0,1,1,0,0,1,0,2
368.0,5.8,1,1,0,1,0,1,1,0
360.0,6.4,0,1,0,2,1,0,0,0
401.0,18.5,0,1,0,2,1,0,1,0
312.0,4.3,0,1,1,2,1,0,1,2
492.0,13.3,0,1,0,1,0,1,1,0
355.0,15.2,0,0,1,2,1,1,1,3
717.0,5.6,1,1,1,0,1,1,1,2
668.0,5.1,1,1,0,1,0,1,1,0
327.0,5.8,1,1,0,0,0,1,0,0
508.0,11.9,1,0,1,2,0,0,1,3
737.0,5.4,0,1,1,1,0,1,0,2
274.0,7.0,1,0,1,1,0,0,0,3
675.0,8.4,0,0,0,1,0,0,1,2
346.0,2.7,0,0,0,0,1,1,1,2
405.0,2.5,0,0,0,2,1,1,1,2
533.0,2.1,1,1,1,0,1,0,1,2
689.0,17.9,1,1,0,0,1,0,0,0
317.0,18.5,1,1,1,1,0,0,1,2
756.0,12.3,0,1,1,0,0,1,1,2
478.0,2.8,1,1,0,2,1,0,1,0
392.0,11.5,0,1,1,2,1,1,0,2
329.0,17.8,0,1,1,0,0,1,1,2
390.0,17.4,0,1,1,1,0,0,1,2
389.0,12.6,1,1,0,2,1,0,1,0
687.0,4.1,1,0,1,1,1,0,0,3
448.0,8.2,0,1,1,0,1,1,1,2
394.0,19.8,0,1,0,1,0,1,0,0
292.0,16.9,1,1,1,1,1,1,1,2
575.0,14.9,1,1,1,1,1,0,1,2
429.0,7.7,0,1,1,2,1,1,1,2
694.0,5.3,1,0,0,0,0,0,0,2
289.0,9.7,0,0,0,2,0,0,1,2
552.0,6.2,0,0,0,2,1,1,0,2
237.0,8.0,0,1,0,1,0,1,0,0
276.0,16.6,0,0,1,0,0,1,0,3
788.0,5.1,0,1,0,2,0,0,0,0
619.0,6.5,1,1,1,2,0,0,1,2
514.0,6.6,1,1,1,2,0,0,1,2
264.0,18.5,1,1,1,1,1,1,0,2
208.0,3.8,1,1,0,0,0,0,0,0
355.0,10.3,0,1,0,0,0,0,0,0
492.0,18.8,1,0,0,0,1,1,1,2
245.0,17.5,1,0,1,2,0,0,1,3
414.0,13.9,0,0,0,0,0,1,1,2
356.0,14.5,0,0,0,2,0,0,1,2
754.0,14.6,1,1,0,1,0,1,0,0
573.0,4.2,0,1,0,0,1,0,1,0
532.0,3.1,1,0,0,2,1,1,1,2
493.0,2.1,0,1,0,0,0,1,1,0
291.0,10.8,0,0,0,0,0,1,1,2
428.0,14.6,1,1,1,0,1,0,0,2
566.0,10.6,1,0,0,0,0,0,0,2
705.0,2.2,0,1,0,1,1,0,1,0
773.0,14.6,1,0,0,0,1,1,1,2
602.0,9.1,1,1,1,1,0,0,0,2
652.0,16.5,1,0,1,1,1,1,0,3
509.0,18.8,1,1,0,2,1,0,1,0
318.0,10.3,0,1,0,0,1,1,0,0
611.0,10.4,0,1,0,2,1,0,1,0
637.0,9.2,1,1,0,0,0,0,1,0
343.0,9.6,0,0,0,1,1,0,1,2
735.0,13.2,1,1,1,2,0,1,1,2
506.0,15.3,0,1,0,1,0,1,0,0
611.0,9.2,1,1,0,2,1,0,1,0
513.0,6.3,1,0,0,2,1,0,1,2
547.0,3.9,0,0,1,1,0,1,0,3
642.0,15.2,1,1,1,1,1,0,0,2
335.0,9.5,0,1,1,2,1,1,0,2
672.0,14.8,0,1,1,2,0,0,0,2
405.0,8.5,1,0,0,2,0,1,0,2
535.0,13.8,1,1,0,1,0,0,0,0
564.0,9.8,1,1,0,0,0,0,0,0
760.0,18.9,0,0,0,2,1,0,1,2
306.0,10.6,1,1,0,2,1,0,0,0
455.0,14.1,1,0,1,2,1,1,0,3
264.0,12.2,1,1,1,2,0,0,0,2
457.0,17.0,0,1,1,2,1,1,0,2
636.0,14.8,0,0,0,1,1,1,1,2
391.0,9.4,0,1,1,0,1,0,0,2
580.0,4.8,1,0,1,0,1,1,1,3
644.0,9.7,1,1,0,1,0,0,0,0
529.0,18.4,0,0,0,1,1,1,0,2
702.0,15.5,0,1,0,0,1,1,0,0
238.0,9.4,0,1,1,2,1,0,0,2
631.0,8.8,1,0,1,2,1,1,0,3
715.0,2.9,1,0,1,2,0,1,0,3
656.0,7.5,0,1,0,0,0,0,1,0
445.0,13.7,1,0,0,2,0,0,0,2
389.0,18.2,0,0,0,2,0,0,0,2
305.0,14.0,0,1,1,1,0,0,1,2
446.0,2.6,0,0,0,1,0,1,0,2
381.0,7.9,1,1,1,2,1,1,0,2
587.0,16.0,0,0,1,2,1,1,0,3
319.0,17.0,1,1,1,0,1,1,0,2
203.0,3.7,0,0,1,0,1,1,1,3
663.0,6.8,0,1,0,0,1,0,1,0
653.0,7.8,1,1,1,1,0,1,0,2
346.0,18.1,1,1,1,0,1,0,1,2
586.0,12.4,0,0,1,2,0,1,0,3
678.0,5.4,1,1,1,2,1,0,0,2
414.0,12.4,0,1,1,2,1,1,0,2
519.0,15.1,0,1,1,2,0,1,0,2
368.0,8.5,0,0,1,1,1,1,1,3
374.0,18.9,1,1,0,2,1,0,1,0
443.0,16.9,1,1,1,1,1,1,1,2
543.0,13.2,0,0,1,0,0,1,1,3
646.0,8.8,1,1,0,0,1,0,0,0
392.0,2.2,0,0,1,2,0,1,1,3
467.0,3.3,0,1,0,0,0,1,1,0
778.0,16.5,1,1,0,2,0,0,1,0
752.0,18.1,1,1,0,2,0,1,1,0
266.0,4.2,0,0,0,1,1,0,0,2
647.0,3.6,1,0,1,1,1,0,1,3
572.0,14.4,0,0,0,0,1,0,0,2
574.0,12.0,0,0,0,2,0,1,1,2
580.0,8.6,0,0,1,0,0,0,1,3
462.0,7.6,0,0,1,2,0,0,1,3
693.0,6.4,0,0,1,2,0,1,0,3
591.0,5.6,0,0,1,2,0,1,1,3
631.0,6.1,1,1,1,1,0,0,0,2
697.0,8.0,1,1,0,2,1,1,0,0
459.0,11.2,0,1,0,1,1,1,0,0
270.0,19.6,1,1,0,0,0,1,0,0
262.0,2.5,1,1,0,1,1,0,1,0
586.0,15.7,1,1,1,1,0,1,1,2
499.0,3.9,0,0,0,0,0,1,1,2
684.0,11.9,1,1,1,1,0,0,1,2
227.0,5.4,1,1,1,2,0,1,1,2
233.0,2.2,1,0,1,2,0,0,1,3
661.0,4.3,1,1,0,1,0,0,0,0
797.0,6.0,1,0,0,2,1,1,1,2
708.0,7.3,1,0,1,2,0,1,0,3
451.0,5.3,0,0,0,2,1,1,0,2
726.0,7.4,1,0,1,0,1,1,0,3
222.0,7.4,1,0,1,0,1,1,0,3
640.0,18.3,1,0,1,2,1,0,0,3
304.0,15.8,0,1,1,2,0,1,0,2
371.0,5.4,0,0,0,0,0,1,1,2
409.0,13.6,0,0,1,0,1,1,1,3
307.0,9.4,0,1,0,2,1,1,0,0
502.0,10.3,1,0,1,1,0,0,1,3
456.0,8.0,0,0,1,0,0,0,1,3
519.0,13.8,1,0,0,0,0,0,0,2
421.0,2.5,1,1,0,0,1,0,1,0
256.0,8.8,1,1,0,0,1,1,1,0
683.0,15.8,0,0,0,0,1,0,1,2
684.0,19.9,0,1,0,0,0,0,1,0
634.0,4.4,1,0,1,1,1,1,0,3
595.0,8.0,1,1,1,1,0,0,1,2
486.0,9.0,0,1,0,0,1,1,1,0
645.0,11.8,1,1,1,0,0,1,0,2
721.0,10.7,0,1,1,2,1,1,0,2
654.0,16.9,0,1,0,2,0,1,1,0
353.0,13.5,1,1,0,1,0,1,0,0
322.0,16.7,1,1,0,0,1,1,1,0
540.0,14.9,0,0,1,0,0,1,1,3
437.0,19.0,0,0,1,2,1,0,0,3
408.0,15.3,1,0,0,0,1,0,1,2
762.0,3.8,0,1,0,1,0,1,0,0
643.0,14.4,1,0,1,2,1,0,0,3
501.0,2.6,1,1,1,1,1,1,0,2
406.0,5.2,0,0,0,2,0,0,0,2
358.0,18.9,1,1,0,0,1,1,1,0
798.0,19.2,1,1,0,0,1,0,1,0
378.0,3.9,0,0,1,0,0,1,0,3
708.0,9.1,1,1,0,2,1,1,0,0
279.0,19.8,0,1,0,1,1,1,0,0
659.0,3.3,1,0,0,0,0,1,0,2
495.0,18.4,0,0,1,1,1,1,1,3
471.0,19.7,1,1,0,1,0,0,0,0
685.0,17.9,1,1,1,0,0,0,1,2
233.0,16.7,1,0,1,2,1,1,0,3
205.0,12.3,0,0,0,2,1,0,0,2
263.0,18.4,0,1,1,0,1,1,1,2
228.0,3.8,1,1,1,1,0,0,1,2
759.0,4.0,0,1,0,1,0,0,1,0
271.0,14.4,1,1,0,0,0,0,1,0
672.0,2.2,0,1,0,0,1,1,1,0
654.0,13.5,1,0,0,2,0,0,0,2
201.0,13.1,0,1,0,0,0,1,1,0
368.0,13.0,0,1,0,2,1,0,1,0
684.0,5.1,1,1,1,0,1,1,0,2
591.0,18.5,0,0,0,1,0,0,1,2
665.0,15.2,1,0,0,2,1,1,0,2
698.0,7.1,1,1,0,2,0,1,1,0
219.0,12.8,0,0,1,1,0,0,0,3
603.0,9.2,1,1,1,2,1,1,1,2
221.0,15.7,1,0,1,1,0,0,1,3
757.0,10.9,1,1,1,1,1,1,0,2
456.0,7.2,1,1,0,1,0,0,1,0
392.0,16.7,0,0,0,2,1,0,1,2
304.0,9.2,1,1,0,0,1,1,0,0
607.0,19.9,1,0,1,1,0,1,1,3
692.0,9.1,1,0,0,0,0,1,1,2
265.0,12.3,0,0,1,0,1,0,0,3
789.0,9.2,0,0,1,2,1,1,0,3
248.0,11.6,1,0,0,1,0,0,1,2
670.0,19.8,0,0,1,2,0,1,1,3
241.0,4.0,0,0,0,2,1,0,0,2
325.0,16.7,1,0,1,1,0,1,1,3
295.0,18.0,0,1,1,1,1,1,1,2
302.0,14.1,0,1,0,2,1,1,0,0
715.0,10.9,0,0,0,2,0,0,1,2
598.0,11.8,0,1,0,2,0,0,0,0
783.0,14.3,0,0,0,2,1,1,0,2
333.0,19.2,1,0,1,0,0,1,0,3
314.0,8.2,1,0,0,1,1,0,1,2
299.0,18.5,0,0,1,1,0,1,0,3
701.0,7.0,1,0,1,1,0,0,0,3
399.0,10.1,0,0,1,2,0,0,0,3
559.0,9.9,0,1,0,0,1,1,1,0
408.0,5.1,1,1,1,2,0,0,1,2
524.0,5.4,1,0,0,2,0,1,0,2
614.0,17.5,0,0,0,1,0,0,0,2
271.0,19.8,0,1,0,0,1,0,1,0
742.0,19.0,0,0,0,1,1,1,1,2
385.0,5.8,1,0,0,0,1,1,1,2
299.0,7.2,0,0,1,1,1,0,0,3
673.0,4.3,0,1,1,1,0,0,0,2
798.0,14.5,0,0,1,1,0,0,1,3
399.0,2.1,0,1,1,1,1,0,0,2
447.0,14.2,1,1,1,2,0,0,1,2
312.0,6.8,0,0,1,2,0,0,0,3
214.0,15.0,1,0,1,1,0,1,1,3
281.0,5.3,1,0,0,0,0,1,0,2
774.0,18.8,1,1,0,2,1,1,1,0
730.0,4.0,1,1,0,2,1,0,1,0
679.0,2.7,0,1,0,1,1,0,1,0
764.0,4.1,1,1,0,0,0,0,0,0
579.0,6.4,0,0,1,1,0,1,1,3
436.0,14.2,1,0,0,1,1,0,1,2
357.0,9.9,1,1,1,2,1,0,0,2
655.0,10.3,1,1,1,2,0,1,1,2
614.0,12.6,0,0,0,1,0,0,0,2
493.0,14.2,0,0,0,2,1,0,1,2
574.0,14.9,1,1,0,2,0,1,1,0
586.0,9.6,0,1,1,2,0,0,1,2
465.0,4.3,1,1,1,1,0,0,1,2
323.0,3.7,1,1,0,1,0,0,0,0
331.0,6.6,1,1,0,0,0,1,0,0
277.0,5.1,1,0,1,2,1,0,1,3
278.0,8.9,0,0,1,1,1,1,1,3
438.0,19.9,0,0,0,2,0,0,1,2
332.0,7.4,0,1,1,1,0,0,0,2
228.0,19.0,0,1,1,1,1,0,0,2
405.0,13.6,0,1,0,0,1,1,0,0
279.0,2.9,1,1,0,1,1,0,1,0
623.0,15.6,0,0,1,0,1,0,1,3
503.0,14.9,1,1,0,1,1,0,1,0
221.0,14.7,0,1,1,2,0,1,0,2
297.0,4.5,0,1,0,2,1,0,0,0
214.0,2.4,1,1,1,1,1,1,1,2
354.0,16.9,0,1,0,0,1,0,0,0
298.0,15.4,0,1,0,2,1,1,1,0
262.0,12.5,1,0,1,2,1,0,0,3
320.0,15.7,0,1,1,1,1,0,1,2
612.0,12.4,0,0,1,2,1,1,0,3
213.0,12.7,1,1,1,1,0,1,1,2
305.0,19.3,0,0,1,1,1,1,0,3
523.0,4.6,1,0,1,2,1,0,0,3
387.0,7.4,0,0,1,0,0,0,1,3
483.0,4.0,0,1,0,1,0,0,0,0
793.0,6.2,1,0,1,2,1,1,0,3
362.0,17.2,1,0,0,1,0,0,0,2
719.0,14.9,1,1,1,2,0,0,0,2
204.0,12.3,1,0,0,1,0,1,1,2
419.0,5.8,0,0,1,1,1,0,0,3
368.0,10.7,1,0,1,1,0,0,1,3
593.0,12.1,0,0,1,0,1,1,0,3
787.0,4.3,1,1,0,2,0,1,0,0
559.0,3.3,0,0,1,2,1,1,1,3
509.0,5.3,0,1,1,1,0,0,0,2
631.0,16.3,1,1,0,0,0,1,1,0
203.0,12.2,1,0,0,0,0,1,1,2
656.0,13.7,0,0,1,2,0,1,0,3
261.0,3.9,0,1,1,2,1,1,0,2
755.0,7.6,1,1,1,1,0,0,1,2
742.0,6.3,1,1,0,1,0,0,0,0
422.0,16.2,0,1,1,2,0,0,0,2
204.0,4.6,0,1,1,2,1,1,0,2
359.0,6.8,1,1,1,1,0,1,1,2
687.0,14.5,0,1,1,2,0,0,1,2
405.0,13.8,0,1,0,0,1,1,1,0
444.0,17.7,1,1,1,2,1,0,1,2
598.0,17.2,1,1,1,0,0,1,1,2
369.0,17.1,0,0,1,1,0,0,1,3
578.0,15.6,1,1,0,1,0,1,1,0
467.0,4.7,0,1,1,1,1,1,0,2
800.0,11.8,1,1,1,2,1,1,1,2
781.0,4.1,1,0,1,2,1,1,1,3
506.0,11.0,0,1,0,0,0,1,0,0
449.0,16.1,0,1,0,2,0,0,1,0
213.0,11.2,0,1,1,2,0,1,0,2
401.0,8.2,0,1,0,0,1,0,0,0
637.0,20.0,1,1,1,0,1,0,1,2
660.0,7.6,0,1,1,0,1,1,1,2
298.0,5.3,0,1,0,1,0,1,0,0
741.0,11.2,0,1,1,0,0,1,1,2
298.0,10.2,0,0,1,0,1,1,0,3
722.0,8.2,0,0,1,2,1,1,0,3
451.0,6.9,1,1,0,2,0,0,1,0
341.0,19.9,1,1,1,1,1,1,0,2
625.0,8.6,1,0,1,0,1,0,1,3
715.0,12.0,1,1,1,0,1,1,0,2
778.0,3.6,1,0,1,0,1,1,1,3
659.0,10.4,1,0,0,2,1,0,1,2
776.0,11.1,1,0,1,0,0,1,1,3
436.0,8.3,1,0,0,0,1,0,0,2
743.0,2.7,0,0,1,2,1,0,0,3
483.0,11.5,0,0,1,2,1,0,1,3
274.0,2.8,1,0,0,2,1,0,1,2
779.0,6.0,0,0,1,0,0,1,1,3
291.0,18.9,1,1,0,2,0,0,1,0
257.0,8.2,1,0,0,0,0,1,0,2
386.0,9.6,1,1,1,2,1,1,0,2
534.0,11.5,1,1,1,1,1,0,1,2
392.0,17.8,0,0,0,1,0,1,0,2
559.0,6.7,1,1,0,1,1,1,0,0
559.0,19.2,1,1,1,1,1,0,1,2
649.0,15.4,0,1,0,2,1,0,1,0
782.0,4.3,0,1,1,0,0,0,1,2
576.0,15.6,1,0,0,1,0,0,1,2
348.0,15.1,0,1,0,1,0,0,1,0
216.0,13.2,0,1,1,1,1,1,1,2
574.0,9.2,0,0,0,2,1,0,0,2
418.0,16.3,0,0,1,2,0,0,1,3
418.0,17.5,0,1,1,0,0,0,0,2
398.0,3.3,0,0,1,2,0,1,1,3
455.0,8.7,0,0,1,0,0,0,0,3
492.0,11.7,1,1,0,0,0,1,0,0
603.0,19.7,0,0,0,0,1,1,0,2
661.0,10.9,0,0,1,1,0,0,1,3
475.0,7.8,1,0,1,0,0,0,0,3
251.0,3.7,1,1,1,0,1,0,1,2
465.0,13.0,1,1,0,2,0,1,1,0
739.0,16.5,0,1,0,0,1,0,0,0
744.0,19.8,0,0,1,2,0,1,1,3
779.0,13.5,0,0,0,0,1,1,1,2
675.0,13.0,0,0,0,0,0,0,1,2
622.0,12.2,1,1,1,0,0,1,1,2
527.0,15.7,0,0,1,0,0,0,0,3
401.0,11.1,1,0,0,1,0,0,0,2
688.0,7.0,0,0,1,1,0,0,0,3
307.0,8.4,1,0,1,0,0,0,1,3
642.0,14.7,0,0,0,2,0,1,1,2
526.0,16.8,0,0,0,0,1,0,0,2
551.0,13.1,0,0,0,2,0,0,1,2
435.0,15.1,0,1,0,0,0,0,1,0
