malha_peneira_microns,integridade_peneira_sem_rasgos,frequencia_troca_peneira_h,higienizacao_peneira_pos_lote,contagem_residuos_retidos_pct,protecao_contra_poeira,separacao_fluxo,lote_identificado,probabilidade
415.0,1,16.1,0,2.66,1,0,1,0
817.0,1,15.7,1,0.09,1,0,0,0
834.0,1,13.1,1,2.28,1,0,0,1
907.0,1,6.7,0,1.65,0,0,1,1
333.0,0,22.7,0,1.97,1,0,1,2
380.0,0,9.1,0,4.8,1,1,0,2
1197.0,1,17.1,1,4.34,1,1,1,2
446.0,0,10.4,1,2.75,1,0,1,2
813.0,0,5.2,0,1.31,1,0,1,2
287.0,0,5.6,0,1.41,0,1,0,2
940.0,1,7.4,1,3.61,0,1,0,2
339.0,1,3.7,0,4.59,0,0,1,1
600.0,0,15.8,1,0.46,1,0,0,1
420.0,1,21.5,1,4.54,0,0,1,1
627.0,0,15.3,1,2.64,1,0,1,2
1130.0,0,18.8,0,0.1,1,1,1,2
459.0,0,10.8,0,0.32,0,1,0,2
376.0,0,7.5,1,3.86,1,1,1,2
277.0,0,5.6,1,2.9,1,0,0,2
393.0,0,15.4,1,1.58,0,0,0,2
983.0,1,1.4,0,3.37,0,1,0,2
410.0,1,3.8,1,3.53,1,0,0,1
1152.0,0,19.0,1,4.88,0,1,1,3
487.0,0,19.4,0,1.7,1,1,1,2
450.0,1,16.9,0,3.51,1,1,0,1
1023.0,1,6.7,1,2.85,1,1,0,1
801.0,1,11.2,0,3.83,1,1,0,1
657.0,1,4.2,0,4.76,1,1,1,1
374.0,0,15.0,0,0.16,0,0,1,2
910.0,0,13.4,0,2.13,1,1,1,2
827.0,0,21.0,0,1.03,0,1,0,2
1147.0,0,18.6,1,3.03,1,0,1,3
1163.0,0,7.1,0,3.98,0,1,0,3
801.0,1,2.7,0,4.47,0,0,1,2
480.0,1,12.0,1,3.96,0,0,0,1
1097.0,0,17.0,1,3.41,0,1,1,3
375.0,1,9.8,0,1.21,1,0,1,0
801.0,0,23.9,0,3.69,0,0,1,3
378.0,0,14.7,0,1.8,0,1,1,2
662.0,0,22.6,0,2.28,1,0,0,2
354.0,0,21.6,1,4.2,1,1,1,2
1191.0,1,13.1,0,2.86,0,0,1,2
369.0,0,21.8,0,3.33,0,1,0,2
801.0,0,12.3,0,4.5,0,1,0,3
494.0,1,19.4,1,1.67,1,0,0,0
1125.0,1,13.2,0,1.03,0,1,0,2
1112.0,0,20.0,1,3.7,1,0,1,3
1062.0,0,17.2,1,2.81,1,0,0,2
806.0,0,9.1,1,3.29,0,1,0,3
576.0,0,8.1,0,4.87,1,1,1,2
852.0,0,18.8,0,4.74,0,1,0,3
285.0,0,23.2,0,1.24,0,0,0,2
211.0,0,10.0,1,2.37,1,0,1,2
686.0,0,20.7,0,2.15,0,1,1,2
584.0,0,14.3,0,4.21,0,1,1,2
1066.0,0,21.6,1,1.19,0,1,0,3
916.0,0,22.7,0,0.36,1,1,1,2
1114.0,0,19.6,1,3.8,0,1,0,3
281.0,1,3.9,1,4.74,1,1,0,1
914.0,0,12.7,0,0.54,1,0,0,2
734.0,1,22.4,0,0.08,1,0,0,0
200.0,0,14.3,0,3.97,0,0,0,2
255.0,1,3.3,1,4.41,0,0,0,1
1179.0,1,15.1,0,2.3,1,1,0,1
445.0,0,22.4,0,2.82,0,0,1,2
322.0,0,11.9,0,2.5,1,1,0,2
779.0,0,20.7,0,3.52,0,0,1,3
327.0,1,1.4,0,3.43,1,1,1,1
849.0,0,15.4,1,0.29,1,0,1,2
572.0,0,23.6,0,2.35,0,0,1,2
952.0,0,4.1,1,1.23,1,0,0,2
654.0,0,13.1,0,1.65,0,1,0,2
974.0,1,3.3,0,2.4,0,0,0,2
817.0,0,10.6,0,1.63,1,0,1,2
942.0,1,17.9,1,0.76,0,1,1,1
1099.0,0,20.9,1,1.68,0,1,0,3
784.0,0,21.1,0,3.88,0,0,1,3
519.0,0,19.1,1,3.11,1,0,0,2
844.0,0,20.7,0,1.34,0,0,0,2
495.0,0,11.7,0,4.2,0,0,1,2
618.0,0,19.3,1,4.6,1,0,1,2
450.0,1,19.2,1,1.3,1,1,1,0
790.0,1,14.4,0,3.83,0,1,1,2
545.0,1,1.6,0,0.17,0,1,0,1
339.0,1,7.3,0,4.76,1,1,0,1
825.0,1,12.4,1,0.33,0,0,0,1
1130.0,1,16.9,0,4.42,0,0,1,2
295.0,1,2.9,1,2.69,1,0,0,0
1198.0,0,9.1,0,1.64,1,1,1,2
966.0,0,8.7,0,4.92,1,1,0,3
602.0,1,4.2,1,3.87,1,0,1,1
943.0,1,11.3,1,3.67,1,0,0,1
1196.0,1,18.2,0,3.44,0,1,0,2
665.0,1,23.9,1,3.28,0,0,1,1
388.0,0,19.8,0,3.16,1,0,0,2
315.0,0,20.6,0,4.06,1,1,0,2
1105.0,0,9.5,1,1.1,1,0,1,2
1103.0,1,19.5,0,0.58,0,1,0,2
875.0,0,16.4,1,2.66,0,0,1,3
1089.0,1,8.6,0,4.49,0,1,1,2
1144.0,1,10.1,0,3.0,0,1,1,2
877.0,0,19.3,1,3.06,1,0,1,2
204.0,1,5.8,1,3.88,1,0,0,1
519.0,0,17.9,0,3.43,0,0,1,2
402.0,1,13.0,0,0.76,1,0,1,0
766.0,0,4.9,1,1.14,0,0,0,2
816.0,1,10.6,0,1.72,0,1,0,1
1152.0,0,15.6,0,4.25,1,0,1,3
1138.0,1,13.3,0,3.44,1,1,1,2
266.0,1,1.1,1,3.54,1,1,0,1
951.0,0,19.9,1,1.33,1,0,1,2
665.0,1,17.7,0,3.32,0,1,1,1
1068.0,0,7.9,0,3.32,0,0,1,3
208.0,0,14.6,1,3.88,1,0,0,2
685.0,0,16.1,0,4.82,1,0,0,2
553.0,1,5.9,1,4.4,1,0,0,1
698.0,1,13.8,1,3.3,1,0,1,1
948.0,1,3.8,0,2.89,0,1,0,2
916.0,1,15.6,0,4.75,1,0,1,1
429.0,0,20.9,0,1.9,0,1,1,2
354.0,1,3.0,0,2.26,1,1,0,0
743.0,0,22.6,0,1.17,1,1,0,2
969.0,1,4.7,1,3.74,1,1,0,1
1199.0,1,11.8,1,2.72,0,1,1,2
200.0,0,8.3,0,2.17,1,0,1,2
493.0,0,4.3,1,1.15,1,0,1,1
1028.0,0,9.7,0,2.3,0,0,1,3
719.0,0,9.7,0,3.08,1,1,0,2
303.0,0,23.3,0,3.5,1,0,1,2
418.0,0,14.2,0,4.53,0,0,0,3
564.0,0,7.8,0,2.03,1,0,0,2
1198.0,0,3.1,0,1.54,1,1,1,2
765.0,0,17.6,0,3.75,1,0,1,2
611.0,1,22.8,0,2.05,0,1,0,1
893.0,0,1.9,1,3.08,0,1,1,3
533.0,0,23.5,0,3.3,0,0,1,2
522.0,0,2.3,0,0.18,1,1,0,1
331.0,0,11.5,0,3.76,1,1,1,2
747.0,0,18.6,0,4.59,0,1,0,3
1019.0,0,23.6,0,0.88,1,1,1,2
710.0,1,2.9,0,3.37,1,1,0,1
1190.0,0,20.7,0,2.93,0,0,1,3
837.0,0,9.3,1,1.22,0,1,0,2
741.0,0,21.4,0,0.76,0,1,0,2
706.0,0,23.6,1,0.71,0,1,0,2
279.0,1,11.5,0,0.03,0,1,1,1
1181.0,0,22.5,0,1.93,1,0,1,2
1063.0,1,12.7,1,2.19,1,1,1,1
354.0,0,9.3,0,2.59,1,1,0,2
1181.0,1,9.8,1,4.97,1,1,0,2
367.0,1,4.7,0,0.76,0,1,1,1
271.0,1,15.9,1,3.77,0,1,0,1
670.0,0,10.6,1,4.75,0,1,0,3
424.0,1,12.9,1,4.11,0,0,0,1
284.0,0,23.6,1,1.7,1,0,0,2
461.0,0,14.3,1,2.13,0,1,0,2
570.0,0,9.6,0,2.6,0,0,1,2
734.0,0,13.6,0,3.95,1,1,0,2
1114.0,1,16.7,1,0.95,1,0,1,1
707.0,0,16.7,1,1.86,1,1,0,2
1198.0,1,8.1,1,2.22,1,0,0,1
793.0,0,7.1,1,3.05,0,1,1,3
1045.0,0,14.9,1,3.49,1,0,0,2
730.0,0,20.5,0,2.3,0,0,1,2
501.0,1,3.1,1,3.51,1,1,1,1
1200.0,0,9.7,1,0.25,1,0,1,2
867.0,1,7.4,1,2.57,0,0,0,2
1155.0,1,15.0,1,3.55,1,1,0,2
839.0,0,19.1,0,0.51,1,0,1,2
220.0,1,16.1,1,3.51,0,1,1,1
920.0,0,5.9,0,3.57,0,1,0,3
1191.0,0,15.5,1,3.46,1,1,0,3
812.0,0,18.6,0,4.88,0,0,0,3
853.0,1,9.5,1,4.51,1,0,0,1
413.0,0,13.6,0,4.28,0,0,0,2
1037.0,1,4.0,1,0.38,0,0,1,1
203.0,0,8.3,1,4.81,1,1,1,2
959.0,1,16.1,1,4.41,0,1,0,2
471.0,1,13.9,0,2.87,1,0,0,0
430.0,0,23.7,0,3.92,1,0,1,2
1008.0,1,10.4,1,3.93,0,1,1,2
534.0,1,19.4,0,4.0,0,1,0,1
596.0,1,23.9,1,3.46,0,1,0,1
586.0,0,10.6,0,3.1,0,0,1,2
828.0,1,3.8,0,2.82,1,1,0,1
1096.0,0,23.4,0,3.72,0,1,1,3
1023.0,1,4.0,1,4.16,1,1,0,1
882.0,1,12.8,1,2.51,0,1,0,2
970.0,0,4.6,0,2.34,0,1,0,3
297.0,0,23.6,0,4.42,1,1,0,2
1166.0,0,1.7,1,1.48,1,0,1,2
507.0,0,1.8,0,0.13,0,1,0,2
316.0,0,8.7,1,0.51,0,1,0,2
1117.0,0,20.8,0,2.3,1,1,0,2
461.0,0,2.0,0,0.53,0,0,0,2
347.0,1,1.2,0,4.98,0,0,1,1
1191.0,0,2.4,1,3.94,1,0,0,3
219.0,0,13.2,0,1.43,1,1,0,1
892.0,0,14.8,0,1.67,1,0,1,2
590.0,0,10.4,1,2.06,1,1,0,2
1018.0,1,14.3,1,0.39,1,1,0,1
266.0,0,3.4,1,1.14,1,1,0,1
517.0,0,4.0,0,0.01,0,0,0,2
442.0,1,17.6,0,3.55,1,1,0,1
326.0,0,12.4,0,0.25,0,1,0,2
780.0,0,21.8,0,1.04,1,0,1,2
517.0,1,14.6,1,3.94,1,1,1,1
595.0,0,15.1,1,2.31,0,1,0,2
856.0,1,6.5,1,2.84,0,1,1,2
274.0,0,21.1,1,3.48,0,1,1,2
997.0,0,20.9,0,5.0,1,1,1,3
599.0,1,1.3,0,1.29,0,0,1,1
463.0,0,14.7,1,2.17,0,0,1,2
1014.0,1,21.0,1,3.12,0,0,1,2
443.0,1,19.2,0,2.96,1,0,1,0
834.0,0,8.8,0,0.05,1,0,1,2
394.0,1,10.0,1,0.0,0,1,0,1
759.0,1,7.6,1,3.33,1,1,0,1
601.0,1,20.1,0,0.49,1,0,1,0
1062.0,1,7.9,0,3.22,1,1,0,1
599.0,0,18.8,0,3.36,1,0,1,2
885.0,1,21.7,1,4.4,0,0,0,2
1183.0,1,16.9,0,2.37,1,1,1,1
202.0,1,7.6,0,4.11,1,1,0,1
289.0,1,9.6,0,1.95,0,1,0,1
771.0,1,21.3,1,4.61,1,1,1,1
448.0,1,22.0,0,0.45,1,1,1,0
206.0,0,14.0,0,2.6,0,0,1,2
1144.0,0,12.4,1,4.47,0,0,0,3
485.0,1,13.8,1,2.53,0,1,1,1
1197.0,1,14.4,1,4.04,0,0,0,2
410.0,1,12.2,1,2.3,1,0,0,0
1125.0,0,6.4,0,2.02,1,1,1,2
204.0,0,17.6,1,2.99,0,0,1,2
804.0,1,17.1,0,4.54,0,1,1,2
944.0,1,2.7,0,4.5,0,0,0,2
894.0,0,2.6,1,3.61,0,1,0,3
986.0,1,12.7,0,2.67,0,0,0,2
1066.0,1,14.9,0,2.47,1,1,1,1
540.0,1,21.4,0,2.11,0,0,0,1
801.0,0,6.2,0,4.69,1,0,0,2
913.0,1,10.9,0,3.79,1,0,1,1
1058.0,1,8.1,1,1.33,0,0,1,2
223.0,1,23.6,0,4.53,0,1,0,1
225.0,1,16.3,0,0.38,1,1,1,0
1194.0,0,14.4,1,0.6,0,0,0,3
324.0,1,2.5,0,3.24,0,1,1,1
458.0,1,17.0,1,2.49,0,0,1,1
481.0,1,9.6,0,1.63,1,1,1,0
611.0,0,15.6,0,2.34,1,1,1,2
943.0,0,2.8,0,2.39,0,0,0,3
1138.0,1,14.1,1,3.44,1,0,1,2
745.0,1,5.5,0,1.03,1,0,1,0
774.0,0,22.8,0,3.63,0,0,1,3
597.0,1,4.1,0,3.03,0,1,1,1
798.0,1,6.8,1,0.04,1,0,1,0
241.0,1,10.7,0,2.54,0,1,0,1
737.0,0,12.0,1,0.4,0,0,1,2
1128.0,0,21.4,0,2.46,1,0,1,2
978.0,1,20.7,0,1.48,1,0,0,1
587.0,0,5.7,1,2.61,0,1,0,2
988.0,1,13.1,1,1.97,0,1,0,2
445.0,0,20.8,0,2.07,1,0,0,2
911.0,1,13.0,0,1.87,0,1,1,1
453.0,0,7.9,1,3.89,1,0,0,2
936.0,0,11.8,0,1.95,1,1,0,2
438.0,0,4.3,1,2.25,0,0,0,2
541.0,1,12.0,0,3.81,0,1,1,1
484.0,1,13.2,0,3.24,0,1,1,1
1071.0,1,5.8,0,0.9,1,0,1,1
1015.0,1,9.2,0,3.98,1,0,0,1
914.0,1,7.5,0,3.27,1,0,0,1
422.0,0,23.1,1,2.58,0,0,0,2
726.0,1,2.1,0,2.89,0,1,0,1
1006.0,1,18.5,1,2.92,1,0,1,1
783.0,0,5.9,1,2.38,1,1,0,2
447.0,1,9.5,0,0.84,0,0,0,1
434.0,1,16.9,0,2.15,0,1,0,1
902.0,0,20.8,1,0.85,1,1,0,2
867.0,1,1.6,0,4.4,1,0,0,1
257.0,1,3.7,0,4.93,1,0,0,1
342.0,0,9.5,1,4.1,0,1,0,2
475.0,1,12.5,0,4.07,0,1,0,1
652.0,0,23.3,1,0.85,0,0,0,2
255.0,1,13.6,1,1.44,1,0,1,0
623.0,0,14.1,0,1.85,0,1,1,2
1038.0,0,20.9,1,2.64,1,0,0,2
1081.0,1,13.3,0,3.18,1,0,0,1
486.0,1,6.9,1,1.26,0,1,1,1
966.0,1,5.7,0,2.79,1,1,1,1
936.0,0,12.2,1,3.63,0,1,0,3
902.0,0,8.0,1,1.1,0,0,1,2
1022.0,1,6.8,0,4.51,1,0,0,1
1055.0,0,10.7,0,2.37,1,0,1,2
804.0,1,7.9,1,4.03,0,1,0,2
924.0,0,12.7,0,2.02,1,1,1,2
216.0,1,22.2,1,2.32,0,0,0,1
344.0,1,11.5,1,4.13,0,1,1,1
271.0,0,5.4,1,1.38,1,0,1,1
494.0,1,11.0,0,0.68,1,0,0,0
432.0,1,16.7,0,4.73,0,1,1,1
1110.0,1,21.0,1,2.8,0,0,0,2
482.0,0,15.7,0,1.68,1,1,0,2
304.0,0,14.3,0,2.51,0,1,0,2
586.0,1,11.6,0,2.7,1,0,1,0
661.0,1,13.8,0,3.63,0,0,0,1
1046.0,0,19.9,0,4.32,0,0,1,3
714.0,1,8.0,0,1.59,1,0,0,0
305.0,1,17.9,0,2.37,1,1,1,0
552.0,0,17.6,0,0.51,1,1,0,1
1137.0,0,17.6,0,3.99,0,1,0,3
1177.0,0,14.5,1,1.92,1,0,1,2
750.0,1,3.8,1,1.35,1,0,1,0
714.0,1,22.4,1,3.49,1,1,0,1
383.0,0,23.6,1,3.33,1,0,1,2
529.0,1,21.5,0,0.02,0,1,1,1
589.0,1,22.1,0,4.1,1,0,1,1
567.0,1,20.9,0,1.52,0,1,0,1
654.0,1,6.3,0,3.83,0,1,0,1
388.0,0,4.8,1,2.29,1,1,1,2
983.0,0,3.3,1,1.28,1,1,0,2
832.0,0,3.1,0,4.62,0,0,0,3
757.0,1,18.2,1,1.81,1,1,0,1
384.0,1,8.0,0,4.71,0,0,1,1
246.0,0,8.6,0,4.22,0,0,0,2
673.0,0,18.4,0,2.02,0,0,0,2
703.0,0,5.4,1,3.75,0,1,0,3
762.0,0,14.5,0,3.54,0,1,0,3
310.0,1,16.0,0,0.77,0,1,0,1
207.0,0,8.5,0,2.57,0,0,1,2
811.0,0,12.1,0,2.5,1,1,1,2
1109.0,1,12.1,0,0.99,0,0,0,2
456.0,0,15.3,0,4.19,0,1,1,2
793.0,0,13.2,0,1.61,0,1,1,2
345.0,1,9.4,1,4.87,1,1,1,1
531.0,1,21.5,1,1.94,1,1,0,0
317.0,1,19.3,1,0.27,1,1,1,0
465.0,1,15.2,0,2.95,0,0,1,1
860.0,0,11.9,1,3.94,0,1,0,3
376.0,1,11.9,0,3.07,1,1,1,0
910.0,1,11.6,0,0.3,0,1,1,1
524.0,1,15.7,0,4.0,1,0,1,1
1028.0,0,19.0,1,3.71,1,1,1,2
599.0,1,7.0,1,1.01,0,0,1,1
886.0,0,16.6,0,3.76,0,1,1,3
695.0,0,15.6,1,0.25,1,1,0,1
601.0,1,11.0,1,3.65,1,0,1,1
283.0,1,3.6,0,1.85,0,0,0,1
449.0,0,14.6,1,2.72,1,1,0,2
871.0,0,1.9,0,1.69,0,0,0,3
682.0,1,23.2,0,2.46,0,0,0,1
1096.0,1,15.2,1,3.67,0,1,1,2
948.0,1,6.1,1,0.15,0,1,0,1
218.0,1,17.5,1,4.5,0,0,0,1
816.0,0,14.2,0,2.31,1,1,1,2
213.0,1,14.3,0,2.25,0,1,1,1
1154.0,0,13.5,0,2.09,0,0,1,3
696.0,1,18.9,1,4.86,0,1,1,2
750.0,0,17.9,1,3.75,0,1,0,3
529.0,1,10.4,1,4.21,1,0,1,1
525.0,1,17.5,0,1.57,1,1,1,0
925.0,0,8.4,1,4.61,1,0,0,2
637.0,1,12.6,0,2.64,0,1,1,1
280.0,1,5.8,0,4.75,1,1,1,1
748.0,0,5.2,0,0.96,1,1,0,2
270.0,1,2.9,1,4.62,1,1,0,1
870.0,1,15.7,0,0.45,1,0,0,0
574.0,1,20.5,1,2.31,1,0,0,0
202.0,0,13.7,0,0.67,0,0,0,2
551.0,0,10.2,0,3.94,1,1,1,2
1136.0,0,14.9,0,1.15,1,1,0,2
809.0,0,20.6,1,1.9,0,1,1,2
795.0,0,15.4,0,1.25,0,0,1,2
1020.0,1,21.2,0,4.48,1,0,1,1
816.0,0,3.7,1,4.04,1,1,1,2
726.0,0,3.0,0,2.82,0,0,0,2
1090.0,0,3.4,0,3.83,1,1,1,3
234.0,1,16.0,1,1.12,1,0,1,0
971.0,1,9.3,1,2.92,0,1,1,2
1101.0,0,2.6,0,2.2,1,0,0,2
230.0,1,19.4,1,1.94,0,0,0,1
1092.0,1,20.3,1,2.47,0,1,1,2
235.0,1,9.0,1,0.85,0,1,1,1
417.0,1,15.4,1,0.68,0,0,1,1
1112.0,0,21.2,1,3.42,0,0,1,3
296.0,1,20.2,1,1.66,1,0,1,0
300.0,0,18.6,1,0.19,0,0,1,2
988.0,0,5.3,1,2.97,1,0,1,2
1178.0,1,9.5,1,1.9,1,0,1,1
1173.0,0,2.5,0,0.97,1,0,1,2
229.0,0,10.8,1,4.5,1,0,0,2
910.0,0,14.1,1,3.44,0,1,1,3
203.0,1,19.6,0,4.83,0,0,1,1
906.0,1,3.7,0,4.88,0,0,0,2
1105.0,0,3.7,0,0.18,1,0,0,2
438.0,1,9.0,0,4.46,0,0,1,1
603.0,1,8.9,1,2.76,0,0,0,1
401.0,1,21.6,1,1.63,1,1,1,0
388.0,1,18.7,0,4.88,1,0,1,1
1114.0,1,9.8,1,4.98,1,0,0,2
358.0,1,1.9,1,2.69,0,0,0,1
782.0,0,7.8,0,1.69,0,0,0,2
270.0,1,23.3,1,1.56,1,0,1,0
659.0,0,10.0,0,2.7,1,1,0,2
1002.0,0,1.2,0,2.9,0,0,1,3
285.0,0,8.7,0,2.25,0,1,1,2
532.0,0,11.6,1,2.73,0,0,0,2
322.0,0,23.4,0,1.72,1,0,1,2
759.0,1,14.9,0,4.23,1,0,1,1
1180.0,1,22.2,0,2.78,0,0,1,2
465.0,0,1.1,1,1.83,1,1,1,2
316.0,0,10.3,1,4.24,0,1,1,2
393.0,1,23.7,0,3.76,0,1,0,1
253.0,1,13.7,1,3.65,1,0,1,1
413.0,1,4.7,0,0.38,0,0,1,1
620.0,0,12.1,0,1.38,1,0,1,2
353.0,1,5.5,0,2.22,0,1,0,1
207.0,1,12.5,0,0.56,0,0,1,1
733.0,1,10.9,0,0.14,0,0,0,1
492.0,1,21.4,0,1.31,1,0,1,0
1029.0,1,13.5,1,2.29,0,0,0,2
720.0,1,12.5,1,1.84,1,0,1,0
669.0,0,8.1,0,4.3,1,1,0,2
1082.0,0,8.3,0,3.87,1,1,0,3
493.0,0,22.1,1,3.97,1,0,0,2
741.0,0,10.4,1,0.8,0,0,1,2
687.0,0,21.4,0,4.32,1,1,0,2
273.0,0,10.7,0,4.89,0,1,1,3
548.0,1,17.1,1,2.08,0,0,1,1
885.0,1,22.1,0,2.58,1,1,0,1
1172.0,1,21.2,1,2.14,1,0,0,1
803.0,1,15.4,0,1.05,0,1,0,1
237.0,0,13.9,1,1.01,0,1,1,2
668.0,1,1.3,0,1.63,1,1,1,0
394.0,0,21.1,1,1.79,1,0,1,2
633.0,0,4.3,0,0.49,1,0,0,1
1136.0,0,9.0,0,0.55,0,0,0,3
1104.0,0,17.8,1,3.11,0,1,0,3
554.0,1,12.6,0,3.11,0,0,0,1
1105.0,0,1.5,1,0.87,0,0,0,3
252.0,0,3.5,1,1.23,0,1,1,2
1091.0,0,18.0,1,2.64,0,0,0,3
901.0,0,12.9,0,3.34,1,0,0,2
1125.0,1,14.6,1,4.73,1,1,1,2
574.0,0,3.2,0,4.56,1,1,1,2
775.0,0,4.5,1,1.53,0,0,0,2
1051.0,1,8.6,0,1.47,1,1,0,1
790.0,0,2.4,1,1.9,1,0,1,2
428.0,0,15.1,1,4.4,0,1,0,2
884.0,0,1.4,1,1.03,1,0,1,2
387.0,0,16.5,0,3.79,1,0,0,2
417.0,0,6.0,1,1.45,0,0,0,2
345.0,1,13.6,1,2.61,1,1,0,0
317.0,1,7.7,0,2.3,0,0,0,1
540.0,1,5.0,0,3.67,0,1,1,1
936.0,1,20.0,1,3.37,1,1,1,1
926.0,1,10.9,1,2.63,0,0,0,2
743.0,0,16.7,1,2.93,1,1,1,2
1108.0,1,9.9,1,3.1,1,0,1,1
479.0,1,2.1,1,4.13,0,1,1,1
466.0,0,22.4,0,1.45,0,0,0,2
954.0,0,13.9,1,2.19,0,1,0,3
915.0,1,2.6,0,3.15,1,1,0,1
530.0,1,22.2,0,4.85,1,0,0,1
1116.0,0,19.2,0,3.84,1,0,1,3
1015.0,1,17.1,0,3.9,1,1,1,1
466.0,0,15.5,1,0.8,0,0,1,2
657.0,0,11.6,0,3.53,1,0,0,2
462.0,0,22.2,0,0.49,0,0,0,2
444.0,0,10.2,1,0.23,1,0,0,1
1112.0,0,17.9,1,2.22,0,0,0,3
818.0,0,20.9,0,3.88,0,0,0,3
342.0,1,14.8,0,3.81,0,1,0,1
310.0,1,11.9,0,1.01,1,1,1,0
585.0,0,4.2,0,1.17,0,1,1,2
548.0,1,16.5,1,4.2,1,1,0,1
1151.0,1,8.8,1,3.56,1,1,0,2
1014.0,0,23.7,0,3.55,0,1,1,3
1185.0,0,22.6,0,0.84,0,0,0,3
1132.0,0,7.2,1,4.59,0,0,1,3
967.0,1,14.1,1,4.45,1,0,1,1
793.0,0,5.8,1,1.71,1,0,0,2
591.0,0,16.3,1,3.39,1,1,0,2
1017.0,1,23.3,1,4.37,0,0,0,2
407.0,0,2.6,0,3.82,1,1,1,2
996.0,0,7.6,1,2.61,0,1,0,3
586.0,0,15.0,0,0.81,0,1,1,2
960.0,1,3.1,1,1.06,0,0,1,1
674.0,0,15.2,1,1.32,1,1,0,2
652.0,0,19.7,1,0.88,0,1,1,2
1105.0,0,12.0,1,3.5,1,1,0,3
381.0,0,4.4,0,1.03,0,1,1,2
279.0,0,9.1,0,0.91,0,1,1,2
690.0,0,4.8,1,1.86,0,1,1,2
323.0,1,21.4,0,0.29,1,0,0,0
631.0,1,13.9,1,3.91,1,0,1,1
213.0,1,17.7,0,3.98,0,0,0,1
778.0,0,13.8,0,3.34,0,0,1,3
754.0,1,23.3,1,0.02,1,1,1,0
268.0,1,23.2,0,0.83,1,1,1,0
671.0,1,12.0,1,4.81,1,0,0,1
531.0,0,3.2,1,3.03,0,0,1,2
1039.0,1,17.9,0,1.98,0,1,1,2
613.0,0,16.7,1,3.31,1,0,0,2
446.0,1,12.5,1,0.32,0,1,1,1
361.0,0,4.8,0,3.27,1,1,1,2
1034.0,0,20.1,0,4.92,1,0,0,3
376.0,0,3.4,1,0.83,1,0,1,1
1097.0,0,6.6,1,2.07,1,1,0,2
567.0,1,14.9,0,1.62,0,0,1,1
573.0,0,11.8,0,1.05,0,0,0,2
880.0,1,20.3,1,2.59,1,1,0,1
220.0,1,20.3,1,4.77,0,1,1,1
500.0,0,4.2,0,2.59,0,0,0,2
919.0,1,14.0,0,0.11,1,1,1,1
1086.0,1,2.4,1,3.92,1,0,1,1
797.0,0,18.7,0,3.68,0,0,0,3
280.0,0,8.2,1,3.71,0,1,1,2
1086.0,1,19.3,0,4.85,0,0,1,2
1081.0,0,14.5,1,4.37,1,1,1,3
999.0,1,15.4,1,2.45,0,0,1,2
610.0,1,21.1,1,2.41,1,1,1,0
703.0,1,5.3,1,0.29,0,1,1,1
530.0,1,13.5,0,3.22,1,0,0,0
453.0,1,1.8,1,1.84,0,0,1,1
806.0,0,18.3,0,3.71,1,1,1,2
546.0,1,9.7,1,2.9,1,0,1,0
309.0,1,4.2,0,2.21,0,1,1,1
218.0,0,8.0,0,2.89,1,1,0,2
801.0,0,21.3,1,1.42,0,1,1,2
796.0,0,4.1,0,2.04,1,1,1,2
320.0,0,1.3,0,1.55,1,1,0,2
1088.0,0,15.9,0,4.12,0,1,1,3
386.0,1,13.0,1,0.64,1,0,1,0
612.0,1,12.9,0,3.34,1,0,1,1
1186.0,1,1.1,1,0.64,0,1,0,2
491.0,0,12.9,0,2.21,0,0,0,2
414.0,0,13.5,1,1.37,1,0,0,1
985.0,0,9.4,1,4.61,0,0,0,3
997.0,1,20.7,0,2.95,0,0,0,2
594.0,1,1.2,0,2.87,1,1,1,0
1013.0,0,23.9,0,3.51,0,1,1,3
1040.0,0,10.3,1,3.13,1,0,0,2
243.0,0,3.4,1,0.42,1,0,1,1
932.0,1,10.8,0,2.98,1,1,0,1
952.0,0,10.9,0,4.0,1,1,1,2
1047.0,1,6.2,0,4.74,0,0,1,2
1012.0,1,16.8,1,0.66,0,1,1,1
329.0,0,17.6,0,0.53,0,1,1,2
346.0,0,21.7,1,4.24,0,1,0,2
456.0,1,20.3,0,0.86,0,0,0,1
865.0,1,21.1,1,0.3,1,0,1,0
991.0,1,13.1,1,3.09,0,1,0,2
766.0,1,5.6,1,1.67,1,0,0,1
526.0,1,12.3,1,4.64,0,1,0,1
1168.0,0,2.1,1,0.1,0,1,1,3
1127.0,1,22.5,1,2.34,0,1,0,2
357.0,1,15.0,0,0.5,0,0,1,1
584.0,1,21.4,1,3.74,0,0,0,1
658.0,0,4.9,0,4.95,0,0,1,3
429.0,0,4.4,0,3.72,0,0,0,2
839.0,1,1.3,0,1.28,1,0,0,1
347.0,1,12.8,1,0.27,0,1,0,1
1140.0,1,18.3,1,0.17,0,0,1,2
968.0,1,21.7,0,3.48,1,1,1,1
713.0,0,10.6,1,3.25,0,0,0,2
850.0,0,14.1,0,3.38,1,0,0,2
348.0,1,6.1,0,4.52,1,1,0,1
1159.0,0,7.0,1,0.6,1,0,0,2
1026.0,0,12.3,0,4.04,1,0,0,3
784.0,1,22.6,0,3.36,1,1,1,1
254.0,1,7.4,1,2.28,0,1,1,1
1119.0,1,1.2,0,0.33,1,1,0,1
