malha_peneira_microns,integridade_peneira_sem_rasgos,frequencia_troca_peneira_h,higienizacao_peneira_pos_lote,contagem_residuos_retidos_pct,protecao_contra_poeira,separacao_fluxo,lote_identificado,probabilidade
203.0,1,2.2,0,2.27,1,1,1,0
382.0,1,7.8,0,0.76,0,1,1,0
660.0,1,3.1,1,4.96,1,0,1,3
428.0,0,9.7,0,0.56,1,0,1,3
795.0,1,19.2,0,3.63,0,0,1,3
925.0,0,4.1,0,1.55,1,0,0,3
1175.0,0,21.7,1,4.44,1,1,1,0
711.0,0,13.5,0,0.27,1,0,0,3
645.0,0,21.9,1,4.11,1,1,0,0
327.0,0,8.9,1,1.24,1,0,0,3
1087.0,0,7.2,1,4.33,1,0,0,3
381.0,0,18.9,0,2.68,1,0,0,3
207.0,0,20.9,0,0.31,1,0,1,3
418.0,0,21.8,1,0.67,1,0,0,3
966.0,0,23.0,1,3.67,0,0,0,3
937.0,0,8.5,1,2.49,1,0,0,3
262.0,0,10.1,0,4.43,0,0,0,3
258.0,0,21.6,1,2.06,1,0,0,3
1049.0,1,23.7,1,4.74,0,0,0,3
900.0,1,10.5,0,1.33,1,0,0,3
703.0,1,12.9,0,1.6,1,0,1,3
517.0,0,11.8,1,2.54,0,0,1,3
436.0,0,19.3,0,1.18,0,1,0,0
219.0,1,17.1,1,1.6,0,0,0,3
1065.0,0,3.2,0,1.44,0,0,1,3
924.0,1,8.8,1,4.85,0,1,0,0
332.0,1,13.0,1,3.8,0,1,0,0
816.0,1,17.8,0,0.56,1,0,0,3
306.0,0,23.0,1,0.62,0,0,1,3
439.0,0,4.2,1,4.03,0,1,0,0
1105.0,1,6.0,1,2.8,1,1,0,0
912.0,0,1.2,0,1.02,0,0,1,3
401.0,1,3.3,1,2.31,0,1,0,0
574.0,1,7.9,0,4.81,0,0,0,3
1012.0,1,5.4,0,3.74,0,0,0,3
741.0,1,20.0,0,3.24,1,1,1,0
346.0,0,19.8,0,3.81,1,0,1,3
557.0,1,13.0,0,4.74,1,1,0,0
1129.0,1,4.9,0,2.96,0,0,0,3
400.0,0,9.6,1,3.65,1,0,1,3
614.0,0,3.3,0,2.39,0,1,0,0
478.0,1,7.1,0,3.95,1,0,0,3
1013.0,1,23.9,0,3.27,1,1,1,0
981.0,1,14.0,0,2.21,1,1,1,0
742.0,0,16.7,0,4.75,1,0,0,3
243.0,0,18.4,0,1.52,1,0,1,3
879.0,1,4.8,0,4.61,1,1,1,0
746.0,0,21.5,1,1.0,1,0,0,3
719.0,0,23.3,1,4.03,1,0,0,3
549.0,1,14.7,1,2.68,0,0,0,3
384.0,1,9.6,0,2.9,0,1,1,0
216.0,1,21.7,1,1.21,1,0,1,3
724.0,1,14.5,0,2.32,1,1,1,0
231.0,0,22.7,0,2.22,0,1,1,0
885.0,0,13.0,1,4.22,1,1,1,0
313.0,1,7.4,1,3.65,0,0,1,3
1076.0,1,2.5,1,2.62,0,1,0,0
484.0,0,4.5,1,4.19,1,0,0,3
286.0,0,8.5,1,3.55,0,0,0,3
822.0,0,18.7,0,4.91,0,0,1,3
906.0,0,10.9,1,1.06,0,1,0,0
302.0,1,16.5,0,1.79,0,0,0,3
439.0,0,17.5,1,3.12,0,0,0,3
480.0,0,1.6,1,4.54,1,1,0,0
828.0,1,1.7,0,3.49,0,1,1,0
503.0,0,19.6,1,2.84,1,0,0,3
373.0,0,18.2,1,1.46,1,1,0,0
1168.0,0,16.5,1,3.52,0,0,1,3
535.0,1,6.8,0,3.41,0,0,1,3
246.0,0,6.5,0,4.28,0,1,0,0
814.0,1,1.4,0,2.22,1,1,0,0
453.0,0,7.1,0,0.61,1,1,0,0
478.0,1,23.6,0,0.67,1,1,0,0
724.0,1,11.3,0,4.04,0,0,0,3
256.0,0,3.8,1,0.56,0,0,0,3
631.0,1,13.7,1,2.79,0,1,0,0
934.0,1,15.1,1,2.15,0,1,1,0
862.0,0,8.1,0,1.54,0,1,1,0
1033.0,0,4.0,0,4.11,0,0,0,3
242.0,1,12.7,0,0.47,0,0,0,3
654.0,1,19.6,0,2.85,1,0,0,3
939.0,1,11.2,1,1.87,0,0,1,3
603.0,0,15.8,1,0.42,1,0,1,3
424.0,0,5.0,0,3.79,1,1,0,0
208.0,0,5.7,1,1.95,1,0,0,3
228.0,0,2.6,1,1.34,0,0,0,3
376.0,1,18.5,0,3.86,1,0,0,3
1107.0,1,11.3,1,0.84,0,1,0,0
775.0,0,17.8,1,4.68,1,0,1,3
501.0,0,22.0,0,1.21,1,0,0,3
892.0,0,2.2,1,2.36,0,0,0,3
708.0,0,11.6,1,1.54,1,0,0,3
904.0,0,8.3,0,3.12,1,0,0,3
468.0,0,7.9,0,4.55,1,0,1,3
838.0,0,7.8,0,1.5,0,1,1,0
1128.0,1,14.3,0,1.31,0,0,0,3
938.0,0,17.8,0,2.73,0,0,0,3
429.0,1,21.1,0,1.14,1,1,1,0
1010.0,1,6.5,1,0.13,0,0,0,3
399.0,0,21.1,0,3.94,0,0,1,3
525.0,0,13.9,0,3.68,1,0,0,3
447.0,1,3.9,0,3.65,0,0,1,3
1156.0,0,5.6,0,3.2,0,0,0,3
460.0,0,22.4,1,4.43,1,0,1,3
836.0,0,14.0,0,2.92,0,0,1,3
859.0,1,10.0,1,3.05,1,1,1,0
200.0,1,9.4,1,4.01,1,0,0,3
541.0,0,19.9,1,4.32,0,0,0,3
522.0,0,18.8,1,4.19,0,1,1,0
720.0,1,1.6,0,3.38,1,1,0,0
331.0,0,18.5,0,0.65,1,1,1,0
315.0,1,7.8,1,2.04,1,1,1,0
329.0,1,3.0,1,2.25,1,0,0,3
510.0,1,16.3,0,3.28,0,0,0,3
392.0,1,19.0,0,3.54,1,0,1,3
326.0,0,21.9,0,2.82,1,1,0,0
762.0,0,20.0,0,0.34,1,1,0,0
447.0,1,6.1,1,0.75,1,1,1,0
259.0,1,8.7,1,0.23,1,0,0,3
965.0,1,20.3,0,4.56,0,1,1,0
282.0,0,12.9,1,0.63,1,0,1,3
1064.0,0,10.2,0,2.11,1,0,1,3
466.0,1,4.9,1,0.64,1,0,0,3
1195.0,0,2.7,1,2.11,1,1,0,0
646.0,0,19.1,1,0.11,1,1,1,0
822.0,0,6.8,1,2.71,1,0,1,3
513.0,0,17.1,0,3.1,0,1,0,0
242.0,1,12.0,0,3.69,0,0,1,3
1025.0,0,5.1,0,0.02,0,1,0,0
508.0,0,4.4,0,4.7,1,0,0,3
768.0,1,7.6,1,1.62,1,0,0,3
977.0,1,1.0,0,0.05,0,0,0,3
296.0,1,20.0,1,3.39,1,1,0,0
341.0,1,6.2,0,4.04,0,1,0,0
562.0,0,21.9,0,2.32,0,0,0,3
671.0,1,10.2,1,3.98,0,1,1,0
1135.0,1,13.6,1,0.13,1,0,0,3
553.0,1,9.8,1,0.97,0,0,0,3
999.0,0,5.2,1,2.29,1,1,1,0
476.0,0,7.2,0,2.31,1,1,0,0
736.0,0,16.3,1,3.46,0,1,0,0
561.0,0,16.0,1,2.33,0,1,0,0
1081.0,0,13.7,0,4.88,1,0,0,3
617.0,1,5.5,1,1.69,1,1,1,0
764.0,1,6.1,0,0.27,0,0,0,3
1060.0,1,1.0,0,3.86,1,0,0,3
1109.0,1,22.8,0,2.55,0,0,0,3
847.0,1,12.5,1,1.78,0,1,1,0
587.0,1,10.5,1,3.74,1,1,0,0
1153.0,1,5.5,1,0.19,1,0,1,3
1099.0,0,17.1,0,4.01,0,0,1,3
544.0,0,2.8,1,0.41,1,1,1,0
751.0,0,7.6,1,1.3,1,1,0,0
488.0,0,7.3,0,2.74,1,0,1,3
560.0,1,23.5,1,0.33,0,0,0,3
824.0,1,14.4,1,2.76,0,0,1,3
637.0,1,17.0,0,0.32,1,0,1,3
462.0,1,19.2,0,0.45,1,0,1,3
730.0,0,15.5,1,0.07,0,1,1,0
468.0,0,7.6,1,1.04,1,1,1,0
890.0,0,14.5,0,3.43,0,0,1,3
979.0,0,1.6,0,0.84,0,1,1,0
688.0,0,10.0,1,0.4,1,1,1,0
602.0,1,3.9,1,4.92,0,0,0,3
872.0,1,1.9,0,4.83,1,1,0,0
593.0,0,15.4,1,1.18,0,1,1,0
1193.0,0,16.6,0,0.56,0,1,0,0
1028.0,1,17.3,0,4.22,0,1,0,0
712.0,0,8.3,1,3.16,1,0,1,3
691.0,0,5.8,0,0.1,1,0,0,3
716.0,0,21.5,0,3.87,1,0,0,3
711.0,0,23.6,1,3.98,1,0,1,3
299.0,0,20.1,1,0.02,1,1,1,0
605.0,1,23.2,1,1.74,1,1,1,0
455.0,1,5.3,0,1.82,0,0,0,3
610.0,0,19.3,1,0.37,0,0,1,3
496.0,0,4.1,0,2.46,0,1,1,0
1114.0,0,6.3,1,0.75,0,0,1,3
346.0,0,2.9,1,0.07,1,1,0,0
1060.0,1,20.8,1,0.17,0,1,1,0
723.0,1,1.7,0,3.25,1,0,1,3
935.0,1,3.2,0,4.13,1,0,1,3
1052.0,0,9.0,0,0.62,1,0,1,3
510.0,1,22.7,0,0.88,0,0,0,3
361.0,0,17.5,0,2.83,0,1,1,0
1100.0,0,6.4,0,1.91,0,1,1,0
442.0,0,8.4,1,1.74,1,0,0,3
443.0,1,7.1,0,2.28,0,1,0,0
659.0,0,16.7,1,2.65,1,1,0,0
331.0,0,23.3,1,3.99,0,1,0,0
541.0,0,8.2,0,4.02,0,1,1,0
736.0,0,4.0,0,3.13,0,1,1,0
1059.0,1,17.1,1,0.85,0,0,0,3
269.0,1,12.0,0,0.8,1,1,0,0
1113.0,1,17.0,0,2.99,1,1,1,0
675.0,0,20.6,1,2.69,1,0,0,3
1025.0,0,18.4,0,1.33,0,0,0,3
1073.0,1,13.2,0,3.19,0,1,0,0
720.0,0,22.1,0,2.38,1,1,0,0
1076.0,0,7.1,1,1.59,1,0,0,3
355.0,0,16.8,0,3.71,0,0,1,3
1079.0,1,11.1,1,3.41,1,0,0,3
1054.0,1,10.4,0,2.7,1,1,1,0
761.0,0,14.8,1,4.76,1,0,0,3
841.0,0,4.3,0,3.29,1,1,0,0
942.0,1,3.2,1,4.89,0,1,0,0
1194.0,1,9.2,1,2.6,1,1,0,0
618.0,1,19.6,0,2.73,1,1,0,0
662.0,0,14.1,1,1.87,0,0,0,3
533.0,1,22.1,0,0.3,0,1,1,0
394.0,0,9.7,1,4.83,0,0,1,3
478.0,0,9.2,1,2.89,0,0,1,3
875.0,0,16.5,0,1.6,1,0,1,3
240.0,0,19.4,0,0.34,0,0,1,3
906.0,1,5.5,0,0.7,1,0,1,3
1148.0,0,7.0,0,4.86,1,0,0,3
442.0,0,5.5,1,1.85,0,1,1,0
469.0,0,8.1,0,4.12,1,1,0,0
1098.0,0,3.9,0,1.05,1,1,0,0
1160.0,0,22.8,1,0.46,1,0,1,3
947.0,0,23.3,0,4.12,0,0,0,3
422.0,1,18.1,1,3.42,0,1,0,0
701.0,0,16.9,1,4.69,0,1,0,0
1042.0,1,5.5,0,3.94,0,1,1,0
800.0,1,4.6,1,2.6,0,0,0,3
423.0,0,2.9,0,3.34,1,0,1,3
234.0,0,3.2,0,4.11,0,0,1,3
595.0,0,14.7,1,4.8,1,1,1,0
999.0,1,4.2,0,1.75,1,1,0,0
231.0,1,21.9,1,4.14,1,0,0,3
561.0,0,9.9,0,1.46,1,1,1,0
995.0,0,1.7,1,2.92,1,1,0,0
920.0,1,21.7,0,3.1,1,0,0,3
215.0,0,21.5,0,0.01,1,0,0,3
855.0,1,4.6,1,3.3,0,1,1,0
238.0,0,19.3,1,2.51,1,1,0,0
1023.0,1,5.7,0,1.79,1,1,0,0
206.0,1,6.6,0,3.6,1,1,1,0
272.0,0,7.8,1,3.34,1,1,1,0
643.0,1,16.6,0,3.21,1,1,0,0
279.0,0,8.0,0,2.19,0,1,0,0
949.0,1,4.0,1,0.83,1,0,1,3
946.0,0,6.2,0,3.48,1,1,0,0
219.0,0,1.5,0,4.81,1,1,0,0
679.0,0,2.0,0,3.87,1,0,0,3
444.0,1,23.6,0,1.42,0,0,0,3
813.0,0,9.0,0,1.89,1,0,1,3
305.0,1,17.4,1,2.68,0,0,1,3
1090.0,0,18.2,1,4.59,1,0,1,3
816.0,0,12.3,0,4.25,0,1,0,0
1190.0,1,20.8,1,1.27,1,0,1,3
330.0,0,15.2,1,1.4,1,0,0,3
261.0,0,21.8,0,4.29,1,0,1,3
406.0,0,14.8,1,3.48,1,0,0,3
1168.0,1,2.5,1,4.03,0,0,0,3
864.0,0,5.2,0,0.26,1,0,0,3
222.0,1,9.9,0,3.42,0,0,1,3
1080.0,1,21.8,0,4.46,1,1,0,0
794.0,0,21.6,1,2.72,0,1,0,0
388.0,0,10.0,1,3.79,0,0,1,3
591.0,1,6.2,1,0.56,0,1,0,0
926.0,1,8.4,0,4.1,0,1,1,0
795.0,0,12.9,0,0.26,0,1,0,0
371.0,0,8.3,0,2.61,1,0,1,3
247.0,0,2.6,1,1.0,1,0,0,3
450.0,0,22.0,1,4.99,1,1,0,0
866.0,0,16.2,0,3.16,1,0,0,3
432.0,1,20.2,1,4.98,0,1,1,0
479.0,0,4.1,0,3.75,0,0,1,3
992.0,1,15.4,1,2.43,1,1,1,0
1180.0,0,11.6,1,4.55,0,0,0,3
284.0,1,18.5,0,1.3,1,1,0,0
1003.0,0,20.9,1,4.88,1,0,0,3
739.0,1,3.9,1,0.75,1,0,0,3
682.0,0,15.6,1,2.55,1,1,0,0
439.0,1,11.6,0,4.37,1,1,0,0
1200.0,0,11.8,1,3.09,1,1,1,0
423.0,1,10.3,0,4.05,1,1,1,0
1187.0,1,1.9,0,2.94,0,0,1,3
908.0,0,8.0,1,2.42,1,1,0,0
1044.0,1,20.8,0,4.0,1,1,0,0
541.0,1,16.4,1,1.86,1,0,0,3
654.0,1,19.6,1,3.48,1,1,1,0
1037.0,0,10.7,1,0.29,0,0,0,3
1113.0,0,21.2,1,1.39,1,0,0,3
526.0,0,16.1,0,4.73,0,0,0,3
610.0,0,21.4,0,2.19,1,0,1,3
263.0,0,11.8,1,3.22,1,1,0,0
926.0,1,16.7,0,0.67,0,1,0,0
950.0,1,5.4,1,0.14,0,0,1,3
937.0,0,9.3,1,1.98,0,1,0,0
310.0,1,4.5,0,0.93,1,0,0,3
225.0,1,5.6,1,2.1,1,0,0,3
919.0,0,10.4,0,1.9,1,1,1,0
385.0,0,10.3,1,2.96,0,1,0,0
742.0,1,20.6,0,3.72,1,0,1,3
616.0,1,12.0,1,1.92,1,0,0,3
673.0,0,4.2,0,3.07,0,0,1,3
895.0,1,23.0,1,0.43,0,1,1,0
1095.0,1,7.8,0,1.19,0,1,1,0
785.0,1,6.0,0,4.11,1,0,0,3
937.0,0,23.9,0,4.02,0,1,1,0
1184.0,1,14.2,1,1.33,1,0,1,3
601.0,1,5.5,0,4.77,1,0,0,3
897.0,1,10.2,0,4.62,1,0,0,3
784.0,0,7.0,0,4.04,1,1,0,0
258.0,1,10.5,0,1.43,0,1,0,0
388.0,0,12.7,0,1.48,1,1,0,0
663.0,1,14.8,0,2.74,1,1,0,0
599.0,0,7.1,1,1.24,1,0,1,3
260.0,0,4.6,0,3.03,1,1,0,0
1020.0,1,13.2,1,2.16,1,1,1,0
400.0,1,15.2,0,1.93,1,1,0,0
499.0,0,4.2,1,3.62,0,0,0,3
725.0,1,12.9,1,2.75,1,1,1,0
227.0,0,23.0,1,0.99,0,0,1,3
278.0,0,8.2,1,1.4,0,0,1,3
916.0,1,4.2,1,3.27,1,1,1,0
584.0,0,11.6,1,0.1,1,0,1,3
798.0,0,11.3,0,4.88,1,0,1,3
679.0,1,12.5,0,2.26,1,1,1,0
814.0,1,6.9,0,4.34,0,1,0,0
928.0,0,16.9,0,4.21,1,1,0,0
221.0,0,5.6,0,3.47,1,0,1,3
964.0,1,19.6,0,4.26,1,0,0,3
1071.0,1,3.3,0,0.93,1,1,0,0
939.0,1,24.0,0,3.69,1,0,1,3
579.0,1,5.2,0,2.12,1,0,0,3
371.0,1,22.6,1,3.83,0,0,1,3
1122.0,0,10.0,1,4.39,1,0,0,3
577.0,0,10.3,0,1.65,1,0,0,3
826.0,0,21.0,1,1.83,0,0,1,3
1091.0,0,1.5,0,3.08,0,1,1,0
372.0,1,6.8,0,1.49,0,0,0,3
359.0,1,2.9,1,3.38,0,1,0,0
219.0,1,23.4,0,1.42,0,0,1,3
1173.0,0,15.3,1,2.4,1,1,0,0
865.0,0,12.0,1,4.93,1,1,0,0
1058.0,0,9.9,0,2.85,1,1,1,0
813.0,0,21.0,0,2.71,0,1,0,0
950.0,1,1.5,0,2.75,0,0,1,3
947.0,0,10.7,0,3.02,0,1,1,0
307.0,0,11.1,1,2.73,1,1,1,0
324.0,1,2.9,0,1.48,1,0,1,3
394.0,0,13.1,1,1.47,1,0,1,3
314.0,0,17.0,1,4.47,0,0,1,3
363.0,0,16.4,1,1.24,0,1,0,0
1013.0,0,19.4,0,1.17,0,0,0,3
697.0,1,8.8,1,0.56,1,1,1,0
372.0,0,22.3,1,3.9,1,1,0,0
1117.0,1,23.7,0,2.94,1,0,1,3
660.0,1,7.5,1,0.65,1,0,0,3
1130.0,0,21.5,1,3.18,0,0,1,3
343.0,1,13.7,1,2.44,1,1,0,0
223.0,0,15.9,0,2.36,0,0,0,3
1065.0,1,23.8,0,2.02,0,0,0,3
501.0,1,6.0,0,4.68,0,1,0,0
742.0,1,21.2,1,0.52,0,0,1,3
567.0,0,14.5,1,1.08,1,0,0,3
1148.0,0,20.4,0,0.17,0,1,1,0
254.0,1,20.7,1,4.71,0,0,1,3
546.0,1,3.1,1,1.22,1,1,0,0
748.0,0,10.6,1,0.29,1,1,1,0
1187.0,1,14.9,1,4.51,1,0,0,3
293.0,1,1.9,1,4.79,0,0,0,3
222.0,0,4.3,1,3.84,1,1,0,0
974.0,1,12.3,1,3.2,1,0,0,3
500.0,0,11.7,0,1.31,1,0,0,3
567.0,1,16.6,1,1.41,0,1,1,0
1022.0,1,16.2,0,2.0,0,0,0,3
577.0,0,21.6,0,2.81,1,1,1,0
879.0,0,18.4,1,2.3,1,0,1,3
435.0,1,8.5,1,4.16,0,1,0,0
920.0,1,3.3,0,2.44,0,1,0,0
847.0,1,10.7,0,3.48,0,1,0,0
831.0,0,2.6,0,1.73,1,0,0,3
927.0,0,21.1,0,1.85,1,0,1,3
682.0,1,17.2,0,4.05,0,0,1,3
400.0,0,20.8,1,2.96,1,0,1,3
707.0,0,2.0,1,2.35,0,1,1,0
251.0,1,2.0,0,0.35,1,0,0,3
1009.0,1,10.8,0,4.6,0,1,0,0
1059.0,0,17.3,1,2.89,1,1,1,0
290.0,1,13.8,1,2.93,0,0,1,3
763.0,1,2.2,0,1.84,1,0,1,3
515.0,0,10.9,0,3.6,1,1,0,0
542.0,0,11.9,1,2.15,0,1,0,0
418.0,0,19.9,0,1.22,1,1,0,0
597.0,0,15.7,0,3.19,1,0,1,3
1068.0,1,13.2,0,3.08,0,1,0,0
825.0,1,16.8,1,0.76,1,0,0,3
1198.0,1,14.4,1,2.78,1,0,1,3
597.0,0,13.0,0,4.56,1,0,0,3
945.0,1,23.9,0,2.02,1,0,0,3
338.0,0,3.0,1,2.63,0,0,1,3
544.0,1,20.9,1,0.93,1,1,0,0
772.0,0,11.6,0,3.59,0,0,1,3
751.0,0,13.4,0,1.04,1,1,1,0
686.0,1,17.3,1,3.12,0,1,0,0
1106.0,0,11.9,1,4.28,1,0,1,3
738.0,0,11.0,0,2.33,0,1,0,0
1103.0,1,19.6,0,1.46,1,0,1,3
202.0,1,13.5,1,4.28,0,1,0,0
1054.0,0,23.6,1,0.83,1,0,0,3
338.0,0,21.8,1,1.64,0,1,0,0
791.0,0,13.8,0,0.24,1,0,1,3
860.0,0,20.3,1,2.18,1,0,1,3
1109.0,1,15.4,1,0.37,0,1,0,0
504.0,1,11.1,0,1.73,0,0,1,3
446.0,0,6.9,1,3.2,1,0,0,3
1085.0,1,21.5,1,3.31,0,0,1,3
553.0,0,11.2,1,4.44,0,0,1,3
937.0,1,12.5,0,4.38,0,0,1,3
258.0,0,4.4,0,3.88,1,0,1,3
245.0,0,1.3,0,1.73,1,0,0,3
983.0,1,8.7,0,0.16,1,0,1,3
221.0,1,8.2,0,2.14,1,0,1,3
531.0,1,14.1,0,2.13,0,1,1,0
380.0,0,16.1,0,0.43,0,0,0,3
836.0,0,3.4,0,0.06,0,0,1,3
507.0,1,16.0,1,2.31,1,1,1,0
473.0,0,12.0,1,4.53,0,1,0,0
1063.0,0,6.1,0,2.72,0,1,0,0
221.0,1,17.6,0,1.55,0,1,0,0
407.0,0,22.6,0,1.78,0,1,1,0
812.0,0,11.6,0,4.8,1,0,0,3
286.0,1,18.4,1,4.98,1,1,0,0
936.0,1,24.0,1,4.79,0,1,1,0
1018.0,1,23.1,0,4.75,0,1,1,0
1151.0,1,10.9,0,3.09,0,0,1,3
1028.0,0,1.1,0,1.86,1,1,0,0
981.0,0,10.1,0,1.02,1,0,1,3
351.0,0,14.0,0,4.52,0,1,0,0
231.0,1,21.6,1,2.63,1,1,0,0
692.0,0,20.4,0,3.57,0,1,1,0
946.0,0,20.4,0,2.23,1,0,0,3
282.0,0,3.5,0,0.19,0,0,1,3
1128.0,0,17.3,1,3.67,0,1,1,0
759.0,1,16.8,1,3.71,1,0,0,3
449.0,1,17.4,0,4.32,0,1,1,0
993.0,0,6.7,0,4.43,1,1,1,0
348.0,0,20.0,1,0.88,1,0,1,3
217.0,0,7.4,0,4.6,1,1,0,0
488.0,0,5.1,1,4.51,1,1,1,0
828.0,1,23.6,0,3.04,0,0,1,3
904.0,0,20.4,1,0.27,0,0,0,3
506.0,0,11.5,0,4.8,1,0,0,3
200.0,1,11.6,0,3.57,0,0,0,3
794.0,0,3.9,1,0.59,0,1,1,0
705.0,0,20.7,1,3.91,0,0,1,3
662.0,1,13.9,0,2.55,1,0,0,3
782.0,1,11.5,0,4.42,1,1,0,0
571.0,1,13.8,0,0.77,0,0,1,3
1115.0,0,7.9,0,2.57,1,1,0,0
1088.0,1,12.7,0,4.4,1,1,1,0
754.0,1,6.1,0,3.2,1,0,0,3
511.0,0,20.6,1,1.97,1,1,0,0
407.0,1,4.8,1,1.29,1,0,0,3
738.0,1,15.4,1,3.65,1,1,0,0
928.0,1,15.3,0,1.97,0,0,0,3
705.0,0,7.6,1,3.31,1,1,1,0
1144.0,1,23.2,1,2.0,0,0,1,3
500.0,0,16.5,1,2.41,0,1,1,0
397.0,0,14.6,1,0.52,1,1,0,0
837.0,1,18.2,1,4.34,1,0,1,3
542.0,1,18.8,1,3.87,1,0,1,3
626.0,1,1.1,0,4.86,1,0,0,3
1013.0,0,12.9,0,2.74,0,0,1,3
443.0,0,19.9,1,3.69,0,1,1,0
778.0,1,2.9,0,0.51,0,0,1,3
1099.0,1,13.2,0,1.73,0,0,1,3
424.0,1,20.4,0,0.99,0,0,0,3
909.0,0,18.0,0,1.2,0,0,1,3
668.0,0,11.3,1,0.85,0,1,1,0
578.0,0,6.4,1,1.96,0,1,0,0
498.0,1,2.5,1,1.45,1,1,1,0
515.0,1,19.9,1,2.43,1,1,0,0
903.0,1,23.4,1,4.39,0,1,1,0
833.0,1,14.3,1,0.64,0,1,0,0
209.0,1,21.9,1,1.15,0,0,0,3
785.0,0,12.3,0,3.46,0,0,1,3
857.0,1,6.0,0,0.79,1,0,0,3
828.0,0,1.9,0,1.6,1,1,0,0
740.0,0,17.3,0,1.56,0,1,0,0
363.0,1,12.5,1,4.86,1,1,1,0
654.0,0,21.4,1,1.9,1,1,0,0
458.0,0,5.5,0,4.65,1,1,1,0
443.0,0,21.2,0,1.37,1,0,1,3
793.0,1,19.2,1,0.68,1,0,1,3
365.0,0,22.8,1,2.94,1,0,0,3
565.0,0,20.0,0,4.02,1,0,0,3
931.0,0,10.2,1,3.03,1,0,1,3
966.0,1,19.1,0,1.49,1,0,0,3
1086.0,1,15.8,1,4.09,0,0,1,3
1010.0,1,22.3,0,4.23,0,0,0,3
352.0,1,18.8,0,2.35,0,0,0,3
459.0,1,11.5,0,4.59,1,0,0,3
630.0,0,22.4,1,4.61,1,1,0,0
1044.0,1,13.1,1,3.22,1,0,0,3
212.0,1,7.0,0,1.23,1,1,1,0
977.0,1,1.7,0,3.91,1,0,0,3
1047.0,0,9.6,0,4.4,0,0,1,3
768.0,1,22.6,0,1.62,1,1,0,0
252.0,1,20.2,0,0.67,1,1,1,0
756.0,1,12.9,0,2.22,1,0,1,3
507.0,1,2.3,1,2.87,0,1,0,0
512.0,0,15.7,0,2.44,0,1,1,0
574.0,0,21.0,0,4.97,0,1,0,0
252.0,0,5.3,0,4.08,1,0,0,3
428.0,1,10.4,1,4.84,1,1,1,0
711.0,1,22.9,1,0.91,1,1,0,0
543.0,1,10.9,1,1.19,1,0,1,3
1008.0,1,19.2,1,0.09,1,1,0,0
1057.0,0,5.2,1,3.82,0,0,0,3
297.0,0,12.7,0,3.52,1,1,1,0
1028.0,1,7.5,0,1.91,1,0,1,3
1140.0,1,6.1,0,2.08,0,1,0,0
537.0,0,19.8,0,2.03,1,1,0,0
566.0,1,24.0,0,0.69,0,0,0,3
780.0,1,12.9,0,2.32,0,1,1,0
538.0,1,9.7,0,4.01,0,1,1,0
1181.0,1,20.2,0,2.15,0,0,1,3
907.0,1,13.6,1,1.44,0,0,1,3
223.0,1,12.6,0,2.72,0,0,0,3
716.0,1,4.7,1,1.22,1,0,1,3
377.0,0,11.3,0,0.78,0,1,0,0
761.0,1,19.9,0,2.67,1,1,1,0
959.0,0,10.6,0,3.09,0,1,1,0
625.0,0,5.1,0,0.45,0,0,0,3
239.0,0,2.4,0,1.89,0,1,0,0
603.0,1,18.4,0,3.77,0,0,1,3
514.0,1,14.9,1,4.08,1,0,1,3
444.0,1,8.0,1,1.49,0,1,0,0
479.0,1,10.0,1,3.47,0,1,0,0
368.0,0,8.6,1,4.1,0,1,0,0
1177.0,1,7.9,0,2.86,1,0,0,3
828.0,0,1.8,1,3.79,1,1,0,0
272.0,0,11.3,1,0.71,0,1,0,0
945.0,0,20.8,1,3.68,0,0,1,3
497.0,1,23.5,1,3.74,1,1,0,0
756.0,0,3.4,0,3.19,1,0,1,3
1019.0,0,5.0,1,1.63,1,0,1,3
758.0,1,10.8,0,2.73,0,1,0,0
377.0,1,4.1,1,0.92,1,0,0,3
1140.0,1,15.3,1,2.67,0,0,0,3
816.0,0,17.0,0,4.15,0,0,0,3
1098.0,0,17.1,0,2.93,0,0,1,3
533.0,1,22.4,1,1.36,1,1,0,0
630.0,0,4.6,1,2.13,0,1,1,0
738.0,1,19.0,0,2.78,0,1,0,0
230.0,0,15.2,0,3.02,0,1,0,0
752.0,1,18.2,1,2.76,0,0,1,3
874.0,0,7.3,0,4.18,0,0,0,3
580.0,0,5.3,0,0.3,1,1,1,0
722.0,0,15.6,0,3.03,0,0,1,3
947.0,1,7.4,1,2.3,0,0,0,3
1175.0,1,20.9,1,0.75,0,1,1,0
332.0,1,24.0,1,0.28,1,1,1,0
1137.0,0,20.5,1,4.2,1,0,0,3
622.0,0,17.8,0,4.64,1,1,1,0
496.0,1,21.8,0,2.9,1,0,0,3
817.0,1,21.2,0,4.98,0,1,1,0
610.0,0,18.4,1,1.28,1,1,1,0
1112.0,1,13.8,0,0.37,0,1,1,0
1007.0,0,22.2,1,4.2,1,0,0,3
1182.0,1,7.2,1,1.35,0,0,1,3
440.0,0,12.4,1,2.77,1,1,1,0
281.0,0,6.8,0,1.59,1,0,0,3
1037.0,1,10.3,0,1.7,0,1,0,0
1061.0,0,18.5,0,4.46,1,1,0,0
985.0,1,10.9,0,2.47,0,0,1,3
233.0,0,3.1,0,0.29,0,1,0,0
523.0,0,4.0,1,3.12,0,1,0,0
220.0,1,5.2,1,4.87,1,0,1,3
