temperatura_processo,umidade_relativa,pH_mel,tempo_exposicao,temperatura_armazenamento,contagem_microbiana,atividade_agua,hidroximetilfurfural,tipo_embalagem,higiene_manipulador,condicao_equipamento,controle_pragas,fonte_agua,filtrado,pasteurizado,certificacao_organica,uso_antibioticos,rastreabilidade,risco
63.046056294085034,42.74223931814987,6.030039330015925,14.061813050432503,16.46445948356724,9985.602484850686,0.5732304410347171,70.29656635446435,1,1,3,4,2,0,1,0,0,1,2
54.0349675340211,64.60565084615546,3.746266465889758,96.65576876807188,20.302917640584795,4009.0272257912607,0.7044442353941032,48.253840746667265,1,1,3,1,2,0,1,0,1,0,1
18.733811410362847,53.915979763107345,4.0934213169917175,239.84042947946767,19.250652118969306,8844.965347938634,0.6704934940161911,34.09164091920904,2,2,4,2,2,1,0,1,0,0,2
17.94313572531613,65.8942655911138,6.02090617487422,91.57785307812426,32.20107834952531,6277.004136007399,0.5502594941972003,14.105979949229708,3,1,1,2,3,0,1,1,0,1,2
40.7532047700393,50.200430055221545,4.033060127992293,138.36378971727305,38.915285547815785,2000.66737617566,0.4381009819617301,11.940064207631362,1,2,1,4,3,1,1,1,1,1,0
67.05125845648581,50.34444890890658,4.691694292433462,24.472408551101637,12.191759380983443,4622.552428441005,0.5206386429783695,61.280057213613084,1,3,4,2,2,0,0,1,0,0,0
47.468404006503654,75.66362303804857,4.931132410942631,53.459704865688934,20.129685064028187,4903.5044105566085,0.5267542208689083,33.55276913498984,1,3,1,2,3,1,1,1,0,0,0
56.571026404814,41.288815632564535,6.130429191808705,194.01178349746786,25.615813384274908,7242.098308133599,0.5465314098795034,3.67777927330899,2,3,2,1,1,1,1,1,1,1,1
50.11408662461659,31.397224766554913,4.3730175112176575,177.56779189030019,25.30207566852124,2442.301170095842,0.5340439440147776,86.30543931159491,3,4,4,1,1,0,1,1,0,0,0
68.12385742209207,45.94796531572035,3.6986004570977733,168.16909828496838,17.72968530421584,9226.758285242411,0.45169907759569045,31.831520013477654,3,2,3,1,3,0,0,0,1,0,0
73.68889118171596,81.33067052319046,5.942430439453522,191.75157660809896,20.866850918159805,2174.6208359138773,0.7715216079991161,30.700018284833398,3,2,4,3,3,1,0,0,0,1,2
57.12959258324629,64.37961864681557,4.71264422915758,66.49094310802138,23.922108562937098,4500.285120186873,0.633501675513228,28.157428585553024,3,4,3,2,1,1,0,0,1,0,0
48.718988660863864,54.039470906277195,6.454395028308694,197.06967026825384,23.049405936641357,7272.924772395685,0.5078246773009838,10.016932623732988,3,2,4,1,2,0,0,1,0,1,2
81.58023619837893,75.72650800184624,4.616759850894427,13.047882825644104,15.055617764312782,4559.244243194171,0.7255303600394818,38.069553567734395,3,1,4,3,2,0,1,0,1,1,1
63.70616203780461,87.06673205857598,3.454205599947576,6.836114531825164,36.524416389571655,7481.452691031412,0.7968994316622302,39.67928814656532,2,2,2,3,3,0,0,1,1,0,1
31.575862421728317,60.15177760209933,4.094886692846972,227.42460038585332,23.915956642865424,587.9601654463706,0.6917065623346534,32.884528820898964,2,1,1,4,1,1,1,1,1,0,0
47.49864942001578,85.63049026415933,6.174576627475169,21.57078722415313,13.957894772614326,4955.0917733063825,0.44264770912216944,34.55808733486975,3,2,2,1,2,1,0,0,1,1,1
23.22234509574688,71.3738646631179,4.549184083692725,49.47507846723938,22.08260856242326,759.6028696491686,0.6781628594357223,25.27426687484531,2,2,1,4,3,1,1,1,1,0,0
28.47709408066976,74.707964909904,3.6192856756803256,24.92970966691452,31.304351127895103,2088.3702045198384,0.522709100541133,47.522746700174025,1,3,4,1,2,1,0,0,1,0,0
37.563331826033156,56.279864873733246,4.214625171010637,236.38508855300722,34.421557792642886,1646.546882560296,0.4022376623527478,4.278326824726786,3,4,1,4,1,1,1,0,0,0,0
50.55259466718943,78.61235097020014,5.969101290250344,218.33239485786623,25.277357515086255,6942.747464358629,0.4447201484935749,56.52889599539821,3,4,3,1,3,0,1,1,0,0,0
51.002465267363796,77.90967201159376,6.382881534772461,36.29840115527184,10.5480394482903,8689.63772848294,0.47810933329886435,4.247876663180095,1,2,2,4,3,1,0,0,0,1,2
64.85342097772428,35.68112248367537,5.615924620414883,177.44263990927317,29.792350552198968,2284.3629599787505,0.569214471632874,84.62764546696253,2,3,3,3,3,0,1,1,0,0,0
24.28075261268254,53.70457952329156,3.784547000816908,87.27065970507768,21.20392650378166,9931.707895983327,0.797925211721509,11.478627866061242,3,3,1,4,3,1,1,0,0,0,0
45.38456828383403,63.5083674969681,5.8942977234818414,53.27881080455414,20.28606218582245,7733.08670197597,0.6281831661151445,9.24229169050702,2,3,4,4,3,0,0,0,0,0,0
80.51686076100223,39.88446230179632,3.339096375977683,108.9732774262918,34.03629700730887,7716.681063107458,0.7678122515651331,53.32006643690402,2,3,3,1,1,1,1,0,0,1,0
77.0714074362133,70.23979896012597,6.44073228905024,15.128076599942775,37.09003255454489,8140.682873866807,0.525696608199802,97.35265518372518,3,4,4,3,1,1,1,0,1,0,2
54.50374562275214,77.57474845299886,4.100939585282105,150.34784837474672,34.8380297455557,7074.547917329014,0.5917922524764003,58.46083595551583,3,4,4,3,1,1,0,1,1,1,0
48.191212216268774,58.07176424164694,3.309740203801607,57.85567927975763,14.636920199496483,8864.450113972573,0.5099877465811796,13.84426344655404,2,1,4,4,1,1,0,1,0,0,2
32.06873697871583,47.8725798913676,5.049253538451335,95.50974655098462,30.240219760694853,556.3865932870272,0.4495756777057758,49.921150353326674,1,1,4,1,3,1,1,0,1,0,0
19.553217041599844,88.49235200587458,5.4478694164503665,100.18945706249797,31.051931222673545,7563.317864801591,0.7119848809555118,47.787730565305765,1,4,2,2,1,0,0,1,0,1,2
24.122985521278462,36.887758019889844,3.3584075986794266,136.09919293764744,17.28658709874367,7343.836413549505,0.6744999743430029,31.811074240831694,2,4,2,2,1,1,0,0,1,1,2
56.55292515985688,61.080140183795066,5.653151244419532,195.7399536564692,30.582194662681587,4400.0631859935265,0.551719517068875,77.16649382727022,2,2,1,3,2,1,1,1,1,1,0
33.29011522357865,75.08230623213016,4.4211915189523285,41.61342740191914,12.951564775209079,3273.1318882968785,0.45445457614020457,15.637361253330695,1,3,4,2,3,0,1,0,1,1,0
81.7811062883431,60.66028581267521,6.215588834509502,232.27491287796553,35.41472371009323,3097.585632586206,0.47848626046811815,54.812006498181844,3,4,4,4,1,0,1,0,0,1,0
42.10087758377882,67.3556277937614,3.7218377308739035,206.5450776839303,23.426267063988227,9170.217118805565,0.5871479654535727,27.504025894073337,1,3,4,3,3,1,1,0,0,1,0
65.67458698351459,54.7072643524654,3.2630276234776594,8.182967484784864,30.544110869375686,8377.387595177639,0.6830810518198736,40.588775260472545,3,4,2,4,3,1,1,1,0,1,1
20.602279883615566,44.53978868722434,5.753141843381528,126.88460488291673,37.839071853611344,4287.514083413543,0.7479249463255693,44.89554374782375,3,1,3,1,2,1,0,1,1,1,1
58.70032805482888,34.360938935388894,5.9611453779254235,41.89101204083917,12.124441041572936,4002.190955388112,0.6307688554398574,85.4916958559771,1,4,3,2,3,1,1,1,1,0,0
36.64882151545328,60.14391167061214,4.317642694708202,181.68284825936647,26.31681089477923,8768.477741541119,0.6174175658597769,23.826241333993003,3,2,4,3,2,0,1,1,0,0,1
46.730981705258,73.586481486445,3.5152694851995827,95.04584311256308,39.497243094171964,8084.602894771483,0.4639763209467715,27.77640494772551,2,3,3,2,2,1,0,1,0,1,0
45.59546579302325,37.43283391773372,5.062658077457584,228.5523323042656,33.78980954177534,5787.006476922424,0.6587222641396389,93.05620270355726,2,3,4,3,2,1,1,0,0,1,1
44.055469030545936,38.94574072028604,6.3608037685837555,97.03498349274211,36.25987247913724,1893.5622768066507,0.619148324254888,2.396138512426982,2,2,1,3,1,0,1,1,1,1,0
18.770348011856754,34.18037186541527,4.653721755147684,60.613091378065214,32.36357240521061,6341.90076921191,0.7090139184506526,32.46789563378011,3,2,1,3,1,0,0,1,0,1,0
23.307074445026288,31.738835414998576,3.572469078234513,103.49898988326646,30.608682076833723,2892.8242444196294,0.73987012296045,43.761562873835004,2,1,4,4,2,0,1,0,1,0,0
31.553160215641455,50.72521201060792,5.684669217816044,101.8946971695737,35.11982301473554,8776.38871587775,0.51989179388837,82.34508081895736,1,3,3,4,2,0,1,1,0,0,0
29.4832026395634,77.7384806931274,5.284426815057939,76.26252163798902,16.96554350410876,8787.501388344936,0.7342968980898611,22.976067485552633,2,1,1,2,3,0,0,1,1,1,2
27.26224045929267,58.427001738469336,5.340042071905774,6.783528251994646,10.447307924644237,1294.030005985679,0.5006657740181883,42.95491235206755,1,3,3,3,3,1,0,1,0,1,2
69.78585077389056,80.3120944592242,5.126316425528412,96.72851734432444,38.3950726420963,2465.212958393683,0.7212378303522542,61.204962144815326,2,1,4,1,2,1,1,1,0,1,1
58.0330172118454,80.25115892188643,3.805758708326179,101.91455311417191,21.758684204264565,5133.940092085157,0.7238349083238211,55.36452179992348,1,2,2,3,1,1,0,0,0,0,2
59.740131668620194,79.24694695037422,3.394711002197031,217.46682034719782,15.667752005173737,2565.2042732580794,0.42133202728269853,96.5400116974059,2,4,4,1,3,0,1,0,1,0,1
70.47511773030263,37.82720923064165,5.716864362500209,16.4044115641359,10.377778380024843,8982.235188321622,0.6325356867729195,35.182689708681146,1,3,3,2,2,0,0,0,1,0,1
23.94199344798824,30.29834911934095,5.436981297546595,131.97801291051877,19.928887130753452,1689.7215003789036,0.5866861289615609,10.028647247890564,3,1,3,4,1,1,0,0,1,0,1
83.40314173926929,36.67885928865301,3.900013815782402,113.54268914384994,39.05841446037789,7718.097762699956,0.7592916772651321,33.37148484757929,2,3,4,4,2,1,0,0,1,0,2
17.322191042904166,36.27045375856345,3.891085395440927,232.81838853840023,30.035806667190414,7785.530255185421,0.7104557614766089,53.507374977921465,1,4,2,2,2,1,1,0,0,1,1
59.29098702052965,44.525319977130295,4.64136701397015,177.70874937206153,23.39433723049244,685.0756734155239,0.46744146455301694,79.12977457839455,1,4,2,2,2,1,0,0,0,1,1
42.352524339636524,74.44856188396466,5.184854632907984,161.19430114918686,21.674938495404398,4878.13481807599,0.7959469936151574,21.39228704997177,2,4,3,4,2,1,0,1,1,1,2
43.293641572621695,67.48397111373686,6.134485853838525,50.358379941734725,39.456318890578174,7019.535339703258,0.5984486776565779,43.09205643509977,1,4,3,4,2,0,0,0,1,0,1
77.21507367013521,49.67697409928917,4.595471381909454,160.67537913262353,10.514550420898424,8201.536586856479,0.7519192229247679,85.7200334324534,2,1,4,3,1,0,0,0,1,0,2
77.57913716300732,87.96582384527457,6.120846450798718,1.9681702626349473,29.243825569966592,682.376831030408,0.5090377145519942,57.830762947058034,3,2,2,1,1,0,0,1,0,1,0
38.98191398526836,36.3345385331678,3.8215446818551855,120.11877481838732,33.79689034819967,1501.5364418387521,0.6638926129043028,32.35776040395118,3,1,1,3,3,1,1,0,1,0,1
19.49646736401946,41.6432328147363,5.365294057860446,205.1821575626571,17.58038883218047,3271.9160582891295,0.614848299314696,21.157280648930232,3,2,4,2,1,1,1,1,1,0,1
59.31747759024122,33.012787287454366,5.208672909746749,36.63671520014568,34.91749975343354,3554.4946358047846,0.5126215450912783,84.0888976711485,1,1,1,3,1,1,0,1,1,0,1
19.474621493435713,72.88124696609725,4.94008713932502,216.20829465637902,19.388368520450754,5741.619996095829,0.6003021098963944,48.95609062276057,1,4,1,1,1,1,0,0,0,0,2
23.98524290266385,52.910687935404944,5.13209888026423,176.90104572104454,10.111483008159519,2605.9788637177617,0.6152801565639282,53.2873679161507,3,1,3,2,2,1,0,1,0,0,1
62.983080953173875,37.22399800087727,3.605206676283937,135.6726459505081,18.10287256850937,3923.991022411144,0.5602993790590312,17.85528592849164,3,2,4,1,1,1,0,0,0,0,1
25.53139855412514,57.9580048911682,5.440822645894052,199.73418732105088,23.763048698697787,5936.068260491675,0.5069378848635414,64.5916526405514,3,2,1,4,1,1,0,0,1,1,2
41.29122118069468,88.76100145943357,4.202872894009145,63.654598890869096,13.881427932026238,5110.088356826128,0.46146972248544826,61.62947127307845,1,2,4,1,3,1,0,0,1,1,2
70.37505004346787,58.07493791673265,5.072868095305857,189.88902086113706,26.79275478787872,3582.9941351958237,0.4343369110482329,72.99156295125776,2,3,1,3,3,0,0,1,0,1,1
45.245859899644756,65.6865728874501,4.350709370159311,78.41021159529186,32.700753198281014,4539.327823035617,0.4848645051724117,20.19381619418659,3,2,1,3,2,1,0,0,0,0,2
70.68184374354573,53.27918880571934,4.465818133392752,3.771979924629072,23.735057876742058,253.3765294796686,0.6281397712035045,50.678338158231405,2,1,1,1,2,0,1,1,1,1,2
79.16383973845853,47.94781773787466,5.267862813092161,197.11906808405845,25.354191923158723,7179.795340203848,0.5244041353957041,30.605845292514477,1,3,2,2,3,1,0,0,0,1,1
75.4769919680516,49.281138348913515,6.465563867184763,37.84528129755535,25.4901945651498,7928.44533837122,0.5730569922416144,46.80840601876467,2,1,3,3,1,1,0,0,1,0,2
34.080119513957705,84.93005257472493,5.934049050076089,235.33390581823042,19.727727610490895,2357.531800047834,0.5323467588182913,95.46497959887353,1,2,3,4,2,0,1,0,0,0,1
74.45829784770447,32.969100813232245,6.134447759089291,159.71351163295188,28.502142417247086,6259.002329239922,0.5185079343817878,41.51445038682877,1,1,1,1,1,1,0,1,0,1,2
51.775113793152265,36.881359068645516,6.472656954998541,72.59227847636303,29.04968984789351,5812.363448544654,0.7140368815699962,29.383695562196056,3,2,2,1,3,0,0,0,0,1,2
77.99156643998064,47.10954177060404,6.1720352159364325,31.407246226410884,29.785909570899417,5476.3065138017755,0.5978543761662358,31.09120288621783,3,1,1,3,1,0,0,1,0,1,2
71.13442745791879,84.90460591672836,5.696759982246629,197.38135440390656,16.494717017983522,2635.72950918601,0.48341101611967513,76.5063431365564,1,3,1,4,3,1,0,0,0,1,1
49.66506348700824,46.51044161415499,4.763161359331126,186.07152441540072,34.04973288424192,6495.261287493691,0.5870991333600656,57.5749639203848,2,1,4,3,1,0,0,1,1,1,1
33.90034975255098,32.09894929848377,4.061520439654586,66.88976294897007,37.280809801749044,6492.4273283797065,0.4326815838408915,13.537859601110114,3,4,1,4,2,1,0,1,1,0,0
21.76036064939649,32.39916772787045,4.780778314310274,143.82997973283392,12.365470917118763,2869.0354891210222,0.5288128823901949,56.27955352082512,3,4,1,2,2,0,0,0,1,0,0
54.748712243751406,88.62232521698652,4.100314807304668,38.00952492700805,11.561135130836812,2409.596622812805,0.673628354566157,8.525822463686062,1,4,4,4,2,1,1,0,0,1,2
74.49099999927382,80.69640252112649,6.249915315403701,121.26129366021846,17.42034013430032,4013.480042385181,0.6875456291535244,87.60328715212651,1,4,3,1,2,1,1,0,0,0,2
48.87029452034342,43.10538771978358,5.189727181278994,134.05762120998386,21.400220927222556,8633.035148451243,0.663925328115224,72.12051249619437,2,4,1,1,2,1,0,0,1,0,2
29.729433861906276,61.27624841351215,6.240612040400648,153.50801578369487,15.187674928817836,6827.569247335199,0.5708812109127339,59.1528797355373,2,2,4,1,1,1,1,0,0,1,2
42.31195006902062,47.04815185232391,5.6186434567808785,26.090155110756285,32.56178105351105,457.04824638587496,0.480807134928957,79.1964991964603,3,2,3,4,3,0,1,1,1,1,0
59.82874457785739,56.19687373210358,3.50498963149549,219.82811292296265,33.35479298360137,563.7819129055243,0.6100255480762783,8.33775628986283,1,1,1,1,1,0,0,0,0,0,1
30.48988461404703,49.63559671017194,3.919653380801805,93.92077504491807,26.788450172952285,6849.367482413092,0.7855100728828914,93.08436696831946,3,2,3,4,1,0,0,0,0,1,1
49.15635364799454,41.19383157807958,6.152544502908656,59.64864048308072,12.739266327344822,7500.151792286952,0.47024621373246656,37.189599954117604,3,1,3,1,3,0,0,0,1,0,2
61.8883337171402,70.04170784950848,4.896341205938073,87.20333603156266,31.905857984846648,2986.460135867416,0.6171608525910477,43.335562021788135,3,4,4,1,3,0,0,1,0,0,0
57.912747953067,79.23368470794587,4.3316348734786025,46.472022091251304,15.952160919817118,7326.198214622594,0.6456460617849791,20.633887858208887,2,2,3,1,3,1,0,0,0,0,2
63.65275635481827,55.807096416461434,5.480542901795079,125.06308309923011,39.30794250391946,1624.6021383683308,0.6402669070822423,49.12387759510036,1,3,2,1,1,0,0,0,1,0,0
45.149373218888364,58.4007528556571,5.655931520270714,183.6164578504889,14.756679048749863,5927.722993275321,0.7584791193117583,10.878660888456082,3,2,1,4,1,1,0,0,1,0,2
84.70919212013911,40.71647455941917,6.441998431628371,90.27594821506653,16.009614582214642,4141.09082123996,0.6455980496139269,21.349739391099586,2,4,4,1,3,1,1,1,1,1,0
57.03189810926016,36.02406860253607,6.324345888738869,18.73188681597408,28.760692049009233,4239.372558935815,0.6226495672959744,21.321419566014445,2,2,3,3,1,1,1,1,0,0,0
82.98220835979707,77.17781310516327,4.991152557127354,229.63123788207136,14.615501661018303,4784.908598952185,0.6150422826905653,49.19164197523768,3,3,3,4,1,0,0,0,1,0,1
35.40208923605279,37.036306173234635,5.357152796668547,204.2488652484054,37.94824286397772,9725.784176594758,0.7124467384836056,13.970242829190216,1,1,3,1,3,0,0,0,1,0,2
40.98218844823791,34.521293773733504,6.3625503259821095,104.40286258499404,28.69772529019394,6663.053231282923,0.6186054834804815,20.52575297362701,2,2,1,3,1,1,0,1,0,1,1
81.75595156742898,77.01736454660579,5.377750174354897,124.23554136422521,15.02102592179954,9784.566721842839,0.5500162792960841,10.692560244724481,2,1,4,3,3,1,1,0,0,0,2
17.728065477789613,80.86741622177246,6.050760294761087,143.095459162164,27.233012718890752,8131.202726214194,0.7145238210841119,89.0105473442704,1,4,4,1,2,1,1,0,1,1,2
42.12964368098825,66.7843385929629,3.3846863389646233,121.55066850409918,36.1267171008,2134.615161389688,0.5705559579077701,93.94808877148755,3,4,4,2,3,1,1,0,0,1,1
46.647154403502,79.04885610540842,4.961278182461866,81.23532248831464,29.738524843582425,7177.222547434913,0.6232195902517951,5.661497313472341,2,4,1,2,1,0,1,0,0,1,0
22.733867404621307,79.76944038029454,5.495164638851244,138.01477411592836,15.67848594904738,6033.449653117534,0.41252871408886393,11.883913439395943,1,3,3,2,3,1,0,1,0,1,1
46.670414658228495,88.59258638067382,3.3643409335514436,43.350522278778584,29.42523272203712,1363.6565385124134,0.6357523752036696,56.776122548108,2,1,3,3,1,0,0,1,0,1,1
59.30525249807923,73.20468964068013,3.7308165438926433,151.83825022308952,11.573814787359822,2932.660857428302,0.7684633975736467,17.17311629018692,3,2,3,4,2,0,0,1,0,1,1
23.2708884961118,48.640110354716796,5.768788018067823,130.37063691331304,34.96999421900749,1115.953930487984,0.7682216685518891,93.49117945152088,3,4,2,4,1,1,1,0,0,1,1
28.57476570238417,44.198204438011594,6.093548995523028,196.68422514014074,28.52858144661866,9946.991591248498,0.6940735774205296,21.583676813024887,3,4,2,1,1,0,0,1,0,0,2
43.99937933129178,88.63097439569975,5.121000523705459,208.04965987180293,38.5987718909887,6753.546270086592,0.61957547140747,0.351085091065062,2,4,2,2,3,0,0,1,0,0,1
35.95889461726429,49.3947190235683,4.0592969449163725,180.67030108690525,20.97147571537141,7263.570177140827,0.5824279720416051,54.72460421002873,3,4,1,4,2,1,1,0,1,0,0
73.40959920910413,39.01289372801555,5.373790302950441,36.12979518348865,37.69257457718288,5650.082826528312,0.5317095356560351,14.032277496359491,3,4,4,3,3,0,1,0,0,1,0
35.17523080691069,41.65958123242646,6.413987394544611,86.79487866120469,28.041286343294814,6099.814928144716,0.6241893928694008,91.46957435212147,1,1,1,4,1,0,1,1,1,1,2
58.77783409162889,79.01810702849258,5.356750394299136,201.44900724909368,38.33463639535731,2729.217275327368,0.46786443250268756,48.39907503325399,3,2,4,1,3,1,0,1,0,1,1
43.092781075885675,41.55456584081042,4.375095923390665,40.76146399229951,13.189174639388543,9067.423725725539,0.7990601353501895,16.41144395957903,1,3,1,4,2,1,1,1,0,0,0
54.589220542062854,80.13570981646382,3.260058654098474,192.52274388587333,38.40688076026126,320.6452148417116,0.41823239483127306,34.45140055660201,2,4,1,4,2,0,1,0,1,1,0
62.93981354252411,85.94675734110088,3.684429761344262,166.1606795783336,37.342816565594426,5015.641533206342,0.5447198719452226,17.074949422115825,3,2,4,3,3,0,1,1,1,1,1
43.83717759270592,69.22797056001701,6.483674083181516,225.07607165581487,10.128452735083108,8854.387643623057,0.4265963180699066,95.3046586159845,1,2,3,4,2,0,0,1,1,1,2
57.75239464680166,72.95100093160866,5.714500157170606,63.07542589270601,11.356888927606448,18.727439191685846,0.5402597131816075,24.14642281992161,2,3,2,2,2,1,0,1,0,1,0
68.08973079952793,42.336295142348,4.996029545009394,193.0274624549216,26.11027257047666,9079.627185210506,0.42340049314985434,58.83138454914718,2,2,3,3,1,0,0,1,0,1,1
42.12481649982752,67.60661844277382,5.026422857352286,230.66492999292876,15.60503499803258,3512.783724511417,0.629102093313942,86.7963769936152,1,1,1,1,2,1,0,0,1,1,1
45.17428710035526,48.343379958193765,4.405745335965282,95.26230734971533,34.646211465898475,810.1489283126417,0.5266028195500108,96.63184919070996,1,3,3,1,1,0,0,0,1,1,0
50.06054591626218,43.9020394905515,4.988170812075403,52.74223537505192,29.50301657951662,9043.543402503143,0.4341954549406286,21.661603577608634,1,1,4,4,2,1,1,1,0,1,0
80.84517403523667,75.69249288456655,5.497560958629674,57.34291609868607,13.557202991228515,8708.3262128535,0.4023518277369804,38.80964237010196,1,4,4,3,2,1,1,0,1,1,1
25.197776913055787,73.58829260974989,3.884615364883599,103.92118322699523,29.3982171051788,2719.2953745748728,0.5536427258703169,73.41495973041509,1,1,1,3,2,1,1,0,1,1,1
45.53882027808939,67.95997522910397,3.5997224890925854,65.43132212820132,25.229442580528737,3155.733081799751,0.7964341352541437,43.143146703748826,2,2,2,4,3,1,0,1,1,1,0
17.408253940000616,54.86217647439345,3.8422923081009253,44.20716711917669,18.634588401284518,2484.0560524685484,0.6739181608600613,18.677730663607008,2,4,2,2,2,1,1,1,1,0,0
44.30249065051346,81.01154401171524,6.276608753058103,144.29665391013722,14.302618076206702,9014.71583947655,0.469778626476377,35.28778483321185,1,2,4,1,2,0,1,1,1,0,2
35.40597008410474,44.064344664495536,4.957299070196516,27.41962878193352,26.47825024384746,13.336394907920157,0.529539852298338,21.993431383058127,1,3,3,4,2,0,1,0,0,1,0
76.77845201250437,44.077336020376926,4.065819631453617,168.9698383945768,15.315814374521143,4642.704049639603,0.4080137536308861,14.097933699011412,1,4,1,4,1,1,1,1,0,1,0
45.6107212016823,73.9258953480679,5.455182489373278,67.31051684444284,30.212876477407974,9277.12130899577,0.5390097548339663,32.911915369760656,2,3,3,1,3,1,1,1,1,0,0
60.631979671809674,32.31993371085537,3.8052737740800624,214.44720043635118,38.166764420950585,7804.3963991117735,0.7684992593310779,30.614865091857478,2,3,1,2,1,0,1,1,1,1,0
52.7963759054969,41.8550751496991,4.621364851306435,120.40871620232377,37.035673658638046,2608.3516280397635,0.7471314008659731,64.42414008259819,3,3,1,2,1,0,1,1,0,1,0
48.508075823641384,54.364577542022005,6.081425885325036,7.718993994492065,36.8753167140037,6520.826828797433,0.6950152750193515,0.26074633926337354,1,3,1,2,2,0,0,1,0,1,1
71.41878122801899,40.75876636948834,5.883288713497634,225.71124451885626,20.070824269311522,5298.863139801888,0.6633316091692592,7.947166585449461,3,4,1,3,1,1,1,1,1,0,1
66.35819214930999,51.95921406016842,4.534913514277064,132.88913349328928,38.14084382093402,7239.998741195625,0.6203956977984894,77.04130148967145,3,1,2,4,3,0,0,1,1,1,2
33.65850843180009,50.692427021592586,5.341846741985107,211.87483172816897,15.523900692435546,8403.615053853187,0.44862265180730765,21.49922235883912,1,1,1,1,2,0,1,0,0,0,1
76.5294615431055,75.28095125208847,6.280460213426941,52.8310610005834,35.09107879030259,6899.911963543062,0.7479036998270754,79.69115657426298,1,4,2,2,3,1,0,1,1,1,2
35.370235438019705,61.23734791028711,4.491398360338436,230.38274894004036,20.051475128154472,7785.45821422689,0.742166461852472,43.560649748096594,3,2,2,1,3,0,1,1,1,1,1
42.13071672057832,64.57376470667606,5.9437375436659465,45.21474417611813,33.53530407032659,5961.627979106775,0.7573366567310433,17.197040184354297,3,2,3,2,3,0,1,1,1,0,1
83.28802356067673,40.95189306052043,4.391611661924207,180.68866668085695,29.733352217145356,5811.223999290556,0.611959670322003,84.34404436647402,1,2,4,4,2,0,0,0,1,0,2
47.98755016364697,31.60623514218767,3.5033951885387644,164.6230129699727,22.869099421525217,8647.902219998954,0.6778688014576798,0.8100941647322446,2,2,2,3,1,1,1,0,0,1,1
49.8264007317412,86.67362221602886,4.665769529733775,158.77549636161731,30.657496179364696,8715.807252544828,0.4135285150286077,40.43300593475422,2,2,4,1,3,1,0,1,1,0,2
17.26417015432283,68.8157004658948,5.0291741979788975,160.04070738271034,37.904216601627866,6872.766117204315,0.5281799721499045,19.873666387015675,3,3,1,4,1,0,1,0,0,0,1
79.94895866243361,45.440519291371935,4.0904503958606115,98.7230997315601,17.301091402191282,1291.839178087495,0.7429659386603203,55.82765244039158,3,2,4,3,3,1,1,0,0,1,1
82.85062634343561,89.04837882250416,3.8172408612877575,207.552914097641,21.712699785816753,3813.6846448671445,0.5050790527587607,4.471027455489651,2,2,4,2,3,0,0,1,1,0,2
24.190080975784745,86.43489220411787,6.169647076988131,83.53825869624856,13.346000210550296,7041.5475078887375,0.691344521094689,89.68290448407072,3,3,1,4,1,0,1,1,1,1,0
66.65379332062136,48.96904150669971,4.796881526972077,195.3731693548822,38.61685191693222,2303.1467538984552,0.5012168823279586,93.98181874338755,2,4,3,3,3,0,0,1,0,1,0
37.02822817099286,58.91445413016013,6.396587613384234,161.3156848637777,14.612350959873577,1332.267479843533,0.4817059033332022,76.67116744207175,2,2,1,4,2,0,0,1,0,0,2
31.452015098269356,55.32031505074338,6.237286443950122,211.0043802669835,23.706836649472837,4108.999049918065,0.6220036345899406,24.345401197176574,3,2,3,1,2,0,1,1,0,1,1
16.290394679051936,38.87728432643824,4.447910901250448,164.09536644252938,16.852553704958076,4230.1444624176265,0.6229380258865868,88.8592494623292,3,2,1,4,1,1,0,1,1,0,2
32.66867095492141,36.85400135053099,3.6649688056413163,204.8535272689592,27.661692709212222,8737.091753924858,0.7157820356128675,67.37446300480178,3,4,2,1,3,1,0,0,1,0,2
74.35469135948877,75.1095833055752,4.6839759221188215,147.0852867756765,30.648540111040237,5127.364702852252,0.5902603937806548,64.50974456426533,3,4,2,4,2,1,1,1,0,1,1
82.77645864683194,38.64979561045969,6.08095646280557,68.20272009366298,27.741183100042168,5467.3694798386805,0.6227793674513052,72.33586117188129,2,4,3,3,3,0,0,0,1,0,1
47.98656811041534,82.5811267816315,4.664522975233105,68.37806953002362,36.88046568884867,8615.642842499565,0.4656159788305652,2.596101835392095,3,2,1,2,2,1,1,1,1,0,2
37.06670398807148,86.47317172473944,6.003408298435837,202.48041010066584,25.368542291506394,7894.38398815455,0.47174134370582077,57.32229575562437,1,4,3,4,2,0,0,0,1,0,2
26.799840107447896,67.88841402796501,3.482691840355011,227.24817539903157,18.751716615410828,2264.646916773949,0.4516545616265337,94.60021933390477,1,4,1,3,3,1,0,1,0,1,1
32.28415465761533,88.62871996802434,5.828717102049986,99.11809444629301,14.540237760745992,7853.31691138784,0.4488215068325264,18.93337534970705,2,4,4,3,3,1,1,0,1,1,0
67.36771688119549,43.2998305852433,3.925751008529935,227.3344865632106,38.62461181357534,9904.657320615765,0.7230638406299121,18.818416916794554,2,1,4,1,1,1,0,1,0,0,2
28.017425684069227,84.57153356173978,5.9319722523703735,39.274041918701684,36.135109958829176,2722.475363704713,0.43234789833284243,65.68223065142101,1,3,4,3,2,1,1,1,1,0,0
