temperatura_armazenamento_c,umidade_relativa_ambiente_pct,tempo_armazenado_dias,bombonas_integra_limpa,lacres_integro,segregacao_de_produtos_quimicos,piso_limpo_seco,PEPS_FEFO_aplicado,lote_identificado,probabilidade
13.9,79.0,119.0,1,1,0,0,1,1,3
30.9,65.0,271.0,0,1,1,0,0,1,0
33.9,64.0,282.0,1,1,1,1,0,0,0
18.2,85.0,48.0,1,1,0,0,1,1,3
22.0,78.0,90.0,0,1,0,0,1,0,3
23.5,54.0,185.0,1,0,1,0,0,0,0
22.8,74.0,13.0,0,0,1,1,1,0,0
14.1,35.0,343.0,1,1,1,0,0,0,0
30.9,70.0,263.0,1,0,0,1,0,1,3
30.2,67.0,106.0,1,1,1,1,1,0,0
16.1,38.0,77.0,1,0,0,0,0,1,3
23.5,60.0,87.0,0,1,1,0,1,0,0
13.5,34.0,278.0,0,1,1,0,1,0,0
29.0,38.0,49.0,1,1,1,0,0,1,0
30.8,83.0,202.0,0,1,1,1,0,0,0
25.0,78.0,177.0,0,0,0,0,0,0,3
34.1,38.0,287.0,0,0,1,0,0,0,0
29.2,44.0,331.0,1,0,0,0,0,0,3
33.5,75.0,361.0,0,1,0,1,0,1,3
31.2,85.0,302.0,0,0,1,0,0,1,0
21.4,84.0,30.0,0,1,1,1,1,0,0
16.3,79.0,81.0,1,0,0,0,1,1,3
23.6,64.0,300.0,0,0,0,1,1,1,3
22.5,66.0,80.0,0,1,0,0,1,1,3
14.5,88.0,355.0,1,1,1,1,1,1,0
18.0,75.0,91.0,0,0,1,1,0,0,0
12.6,35.0,65.0,1,1,1,0,1,0,0
29.4,43.0,261.0,0,0,0,1,0,0,3
19.0,61.0,235.0,1,1,1,0,0,0,0
27.4,38.0,145.0,0,0,0,1,0,0,3
25.2,71.0,36.0,0,1,1,1,1,1,0
28.0,43.0,292.0,0,0,1,1,0,0,0
29.1,42.0,97.0,1,1,0,1,1,1,3
17.2,55.0,59.0,1,1,1,1,0,0,0
27.3,83.0,142.0,1,1,0,1,1,1,3
28.2,73.0,115.0,0,0,0,0,0,0,3
26.8,38.0,361.0,1,1,0,0,0,1,3
32.2,87.0,305.0,1,0,1,0,1,0,0
26.2,59.0,320.0,0,0,0,0,1,0,3
31.3,74.0,2.0,0,1,1,1,0,1,0
32.8,47.0,255.0,0,1,1,0,1,1,0
32.2,64.0,266.0,1,0,1,1,0,1,0
11.6,89.0,187.0,1,0,1,1,0,1,0
12.8,61.0,62.0,0,1,0,0,1,1,3
20.0,72.0,144.0,0,1,0,0,1,1,3
10.3,47.0,118.0,0,0,0,0,0,0,3
23.3,74.0,198.0,0,0,0,1,1,1,3
20.5,38.0,288.0,0,1,1,0,1,1,0
20.6,42.0,310.0,0,0,1,1,0,0,0
27.0,68.0,268.0,1,1,1,1,1,0,0
28.6,89.0,56.0,1,0,1,0,0,1,0
14.7,80.0,161.0,0,0,1,1,1,1,0
22.7,77.0,93.0,1,0,1,1,0,1,0
11.4,45.0,118.0,0,1,1,1,0,0,0
19.4,60.0,273.0,1,0,0,0,0,1,3
11.3,55.0,10.0,1,1,1,0,1,1,0
22.6,87.0,190.0,0,0,1,0,0,1,0
26.3,46.0,247.0,1,1,1,1,1,1,0
33.8,35.0,55.0,1,1,0,1,0,0,3
15.2,49.0,173.0,0,0,0,0,0,0,3
31.7,57.0,182.0,0,0,1,0,1,0,0
28.7,35.0,298.0,1,1,0,1,1,0,3
15.3,67.0,338.0,1,0,0,1,0,1,3
14.5,72.0,311.0,1,1,0,0,0,0,3
24.2,52.0,207.0,0,0,1,1,1,1,0
12.4,74.0,102.0,1,1,0,1,0,1,3
21.7,65.0,58.0,1,1,1,1,1,0,0
21.1,71.0,32.0,0,1,0,1,1,1,3
14.2,43.0,160.0,1,1,0,1,0,1,3
32.9,54.0,14.0,0,1,1,0,1,0,0
10.7,58.0,6.0,0,0,1,1,0,1,0
18.5,59.0,116.0,0,1,1,1,1,1,0
22.8,76.0,170.0,0,1,1,1,0,1,0
32.4,36.0,233.0,0,1,0,1,1,1,3
20.1,72.0,349.0,1,0,0,0,0,1,3
14.3,60.0,50.0,1,1,0,0,1,0,3
30.2,61.0,32.0,1,1,1,0,0,1,0
23.1,87.0,129.0,0,0,1,0,1,1,0
16.0,73.0,111.0,1,1,1,1,1,0,0
15.5,74.0,204.0,1,0,0,1,1,0,3
16.2,64.0,268.0,1,1,0,0,1,1,3
31.9,59.0,117.0,0,1,0,1,0,1,3
23.9,30.0,302.0,1,0,1,1,1,1,0
10.1,44.0,314.0,0,1,0,0,1,1,3
16.4,53.0,54.0,0,0,0,1,0,0,3
25.2,70.0,16.0,1,1,0,1,0,0,3
11.1,59.0,353.0,1,1,1,1,0,0,0
18.2,35.0,239.0,0,0,1,0,0,0,0
33.5,39.0,352.0,1,1,0,0,0,1,3
27.6,50.0,131.0,1,0,1,0,0,0,0
22.3,58.0,131.0,0,0,1,0,1,0,0
27.7,58.0,77.0,0,1,1,1,0,1,0
19.3,55.0,253.0,1,1,1,1,0,1,0
28.0,42.0,22.0,1,1,1,0,1,1,0
31.5,32.0,110.0,1,0,1,0,1,1,0
20.4,78.0,15.0,1,1,0,1,0,1,3
29.4,75.0,146.0,0,1,0,0,1,0,3
19.9,80.0,348.0,1,1,1,1,0,1,0
15.8,85.0,236.0,0,0,0,1,1,1,3
17.3,50.0,231.0,0,1,0,1,0,1,3
33.2,88.0,226.0,0,1,0,0,0,1,3
22.8,46.0,279.0,0,1,0,1,0,0,3
26.7,41.0,253.0,0,0,1,1,0,1,0
24.5,70.0,178.0,1,0,0,1,1,1,3
21.2,45.0,321.0,1,0,1,0,0,1,0
12.2,67.0,307.0,0,0,0,0,0,0,3
22.0,41.0,235.0,0,1,0,1,1,1,3
31.9,87.0,317.0,1,0,1,0,0,1,0
10.9,41.0,57.0,1,1,1,0,0,1,0
25.9,64.0,129.0,1,1,1,0,1,1,0
20.6,84.0,317.0,0,1,1,1,0,0,0
11.2,57.0,28.0,0,0,0,0,1,0,3
28.8,72.0,48.0,0,0,1,1,1,0,0
24.8,79.0,105.0,0,0,1,1,1,1,0
15.2,34.0,238.0,0,1,1,1,1,1,0
31.7,61.0,17.0,1,0,0,1,1,1,3
34.1,83.0,327.0,1,0,0,1,0,0,3
29.0,82.0,195.0,0,0,0,0,0,0,3
28.7,40.0,114.0,0,0,1,0,0,1,0
14.7,86.0,239.0,0,0,1,1,1,1,0
33.7,48.0,16.0,1,0,0,1,0,0,3
22.9,39.0,255.0,0,0,1,1,1,1,0
22.3,60.0,328.0,1,0,1,1,0,0,0
24.0,44.0,180.0,0,1,0,1,1,0,3
35.0,83.0,339.0,0,0,0,1,1,0,3
21.5,66.0,243.0,1,0,1,1,1,1,0
30.8,33.0,238.0,0,0,1,1,0,0,0
33.7,47.0,31.0,0,1,0,1,0,0,3
27.1,54.0,105.0,0,0,1,1,0,1,0
10.7,42.0,344.0,0,1,0,0,1,0,3
34.8,69.0,306.0,1,0,1,0,1,0,0
26.0,80.0,207.0,1,1,0,1,0,1,3
11.4,36.0,149.0,0,0,0,0,1,0,3
11.7,42.0,197.0,0,1,0,1,1,1,3
31.0,40.0,312.0,0,0,0,1,0,1,3
25.8,78.0,141.0,1,0,0,1,1,0,3
18.7,57.0,347.0,1,0,1,0,0,0,0
23.8,74.0,237.0,1,0,1,1,1,1,0
30.0,61.0,243.0,0,1,0,0,0,0,3
18.2,64.0,135.0,0,1,0,1,0,1,3
24.5,48.0,309.0,0,1,1,0,1,0,0
23.0,36.0,120.0,1,1,0,0,0,1,3
16.6,44.0,55.0,0,0,0,0,1,1,3
31.5,70.0,300.0,0,1,1,1,1,1,0
23.8,72.0,341.0,1,1,0,0,0,0,3
24.8,32.0,238.0,0,1,0,0,1,1,3
18.8,37.0,279.0,0,1,1,1,0,0,0
31.0,37.0,192.0,1,1,1,1,0,0,0
20.0,70.0,145.0,1,0,0,0,0,1,3
14.4,68.0,326.0,1,0,0,1,1,1,3
13.0,72.0,49.0,1,1,1,1,0,0,0
22.1,62.0,72.0,0,0,0,1,0,1,3
32.7,52.0,130.0,0,1,1,1,1,0,0
29.7,36.0,292.0,0,1,1,1,0,0,0
17.8,50.0,29.0,1,1,0,1,0,1,3
10.7,31.0,168.0,0,0,1,1,1,0,0
30.8,35.0,235.0,1,1,0,0,1,0,3
31.2,30.0,187.0,1,1,1,1,0,0,0
29.4,63.0,19.0,1,1,0,0,0,1,3
24.0,60.0,163.0,1,1,0,0,0,0,3
13.0,86.0,70.0,1,0,1,1,0,0,0
21.3,59.0,15.0,0,1,1,0,0,1,0
14.2,85.0,74.0,1,0,1,0,0,1,0
34.7,89.0,167.0,0,0,0,0,0,0,3
10.9,31.0,255.0,1,1,0,0,1,0,3
26.4,42.0,128.0,0,0,0,0,1,1,3
22.8,31.0,13.0,0,0,1,0,1,1,0
18.6,61.0,109.0,1,1,0,0,0,1,3
32.2,83.0,352.0,1,1,0,0,0,1,3
10.7,75.0,143.0,1,1,1,0,1,1,0
19.9,53.0,7.0,1,1,1,1,1,1,0
33.9,69.0,305.0,1,0,1,0,1,1,0
12.1,64.0,292.0,0,0,1,1,1,1,0
30.2,85.0,312.0,1,1,0,1,1,1,3
13.3,47.0,42.0,0,1,1,0,1,1,0
30.7,66.0,169.0,0,0,0,0,0,1,3
29.7,80.0,81.0,1,0,1,1,0,1,0
21.0,76.0,309.0,1,1,0,0,1,1,3
18.4,79.0,249.0,1,1,0,0,0,1,3
34.2,65.0,183.0,1,0,1,1,0,0,0
33.4,70.0,212.0,1,1,0,0,0,0,3
30.9,52.0,247.0,0,1,1,0,0,0,0
27.8,44.0,179.0,1,0,1,1,0,1,0
26.9,80.0,6.0,1,0,1,1,0,0,0
18.6,62.0,52.0,0,0,1,1,0,0,0
25.0,64.0,194.0,1,0,0,1,0,0,3
28.2,35.0,66.0,1,1,1,1,1,0,0
20.1,77.0,11.0,1,1,0,0,0,0,3
30.4,77.0,222.0,0,0,1,0,0,1,0
28.7,40.0,358.0,0,0,0,1,1,0,3
28.5,76.0,60.0,1,0,1,0,1,0,0
22.1,88.0,18.0,0,0,0,1,1,1,3
33.0,81.0,327.0,0,1,1,0,0,1,0
15.9,31.0,237.0,1,0,0,1,0,1,3
13.0,32.0,45.0,1,0,1,1,0,1,0
31.2,67.0,125.0,1,0,0,0,0,0,3
20.4,76.0,113.0,0,1,1,0,1,0,0
22.8,79.0,129.0,0,0,0,1,0,0,3
22.3,75.0,212.0,0,0,0,1,1,0,3
23.1,53.0,277.0,0,0,1,0,0,0,0
31.6,65.0,12.0,0,1,0,0,1,1,3
30.9,64.0,122.0,1,0,0,0,0,0,3
16.7,75.0,181.0,1,0,0,1,1,1,3
28.9,65.0,213.0,1,0,0,0,1,1,3
20.5,56.0,226.0,1,1,1,0,1,0,0
23.7,73.0,291.0,1,1,0,1,1,1,3
34.3,50.0,9.0,0,1,0,1,0,0,3
10.1,35.0,257.0,0,0,1,1,0,1,0
16.6,42.0,69.0,0,1,0,0,0,1,3
20.7,76.0,194.0,1,1,1,0,0,0,0
22.8,39.0,328.0,1,0,1,0,0,1,0
24.1,42.0,84.0,1,1,0,1,1,1,3
10.9,46.0,37.0,0,0,1,1,1,1,0
30.7,87.0,47.0,0,0,1,1,1,1,0
34.3,68.0,256.0,0,0,1,1,0,1,0
32.0,73.0,287.0,0,1,0,1,0,1,3
11.7,46.0,329.0,0,0,0,0,0,1,3
34.8,47.0,282.0,1,0,1,1,0,1,0
13.1,64.0,260.0,1,0,0,0,1,0,3
19.9,82.0,278.0,0,0,0,0,1,1,3
34.3,40.0,212.0,0,1,0,1,1,1,3
23.5,86.0,237.0,1,1,1,1,1,0,0
24.3,38.0,109.0,0,0,0,1,0,0,3
12.9,74.0,86.0,1,1,0,1,0,0,3
30.7,77.0,306.0,0,0,1,0,0,1,0
30.2,90.0,291.0,1,0,0,0,0,0,3
19.7,43.0,52.0,1,0,1,0,0,0,0
13.4,33.0,140.0,1,1,0,1,1,1,3
24.8,40.0,180.0,0,1,1,1,0,1,0
13.2,38.0,53.0,0,1,0,1,1,1,3
30.1,61.0,313.0,1,0,1,0,1,1,0
23.3,74.0,2.0,0,1,1,1,1,1,0
34.1,84.0,114.0,0,0,0,1,0,0,3
28.2,87.0,349.0,1,0,1,1,1,1,0
15.2,52.0,317.0,1,1,0,1,0,1,3
23.8,38.0,144.0,0,1,0,1,1,0,3
30.9,72.0,341.0,0,0,0,1,0,0,3
28.2,34.0,297.0,1,1,1,1,0,0,0
13.5,69.0,305.0,1,1,0,0,1,0,3
16.4,63.0,191.0,1,0,1,0,1,1,0
18.6,42.0,338.0,1,1,0,1,1,1,3
29.1,73.0,71.0,1,1,0,0,1,0,3
11.6,72.0,123.0,0,1,0,1,0,0,3
30.4,32.0,357.0,1,0,1,0,1,0,0
10.9,80.0,209.0,1,0,1,1,0,0,0
12.4,80.0,349.0,0,1,0,0,0,0,3
30.2,44.0,144.0,1,0,0,1,1,1,3
32.9,50.0,361.0,1,0,0,0,0,1,3
23.8,88.0,138.0,1,1,0,0,1,1,3
12.6,79.0,32.0,1,0,1,1,1,0,0
27.3,47.0,93.0,0,0,0,1,0,1,3
12.5,65.0,160.0,0,0,1,1,0,0,0
27.6,82.0,71.0,1,0,1,0,0,1,0
28.1,31.0,48.0,0,0,1,0,1,0,0
23.6,53.0,226.0,1,0,0,0,0,1,3
10.9,88.0,313.0,0,1,0,0,0,0,3
32.9,55.0,70.0,0,0,0,0,0,1,3
12.5,47.0,8.0,1,0,1,1,0,1,0
14.7,35.0,14.0,1,1,1,0,1,1,0
32.1,61.0,273.0,0,1,0,1,1,0,3
25.4,53.0,8.0,1,0,0,1,1,1,3
18.6,79.0,289.0,1,0,1,1,1,0,0
24.7,60.0,351.0,0,0,1,1,0,1,0
13.2,87.0,181.0,0,0,1,1,1,0,0
24.5,60.0,171.0,1,0,1,0,0,1,0
28.1,84.0,87.0,1,0,0,1,1,1,3
29.0,43.0,178.0,0,1,0,0,1,0,3
26.1,60.0,42.0,0,1,0,0,0,0,3
18.8,39.0,46.0,1,1,0,0,1,1,3
33.4,36.0,80.0,1,0,0,0,0,1,3
13.7,32.0,210.0,1,0,1,1,1,0,0
34.0,51.0,55.0,1,1,0,0,0,0,3
15.8,82.0,86.0,0,1,0,1,1,1,3
22.8,53.0,186.0,0,1,1,1,0,1,0
19.5,49.0,349.0,1,0,0,0,0,1,3
27.5,59.0,93.0,0,0,0,1,0,0,3
28.0,88.0,334.0,0,0,0,1,1,1,3
30.6,34.0,225.0,0,1,0,1,1,1,3
28.8,79.0,6.0,1,0,1,1,0,0,0
33.6,50.0,71.0,0,0,1,1,0,1,0
15.8,80.0,349.0,1,1,0,1,1,0,3
11.4,79.0,300.0,1,1,1,1,0,1,0
32.1,72.0,307.0,0,1,0,0,1,1,3
27.9,57.0,5.0,1,1,1,0,0,0,0
15.1,68.0,79.0,1,1,1,0,1,1,0
21.8,58.0,127.0,0,1,0,0,1,1,3
24.1,46.0,284.0,0,1,1,0,1,1,0
13.7,56.0,78.0,0,0,0,0,1,1,3
30.5,30.0,28.0,0,0,0,1,0,0,3
28.4,51.0,349.0,1,0,0,1,1,1,3
27.4,55.0,121.0,1,1,1,0,0,0,0
21.6,35.0,314.0,1,0,0,1,0,0,3
18.0,68.0,94.0,1,0,1,1,0,1,0
27.3,81.0,46.0,0,0,1,0,1,1,0
22.3,77.0,155.0,1,0,0,0,0,1,3
30.1,79.0,300.0,1,0,0,1,0,0,3
22.5,61.0,94.0,0,1,0,0,1,0,3
31.6,50.0,106.0,1,1,1,1,1,1,0
22.4,73.0,180.0,0,1,0,0,1,1,3
18.3,68.0,97.0,0,0,0,0,1,0,3
14.7,34.0,326.0,0,0,0,1,1,1,3
27.4,82.0,238.0,0,1,1,1,0,0,0
17.9,45.0,238.0,0,0,0,0,0,0,3
22.6,73.0,363.0,0,0,1,1,0,0,0
24.0,31.0,67.0,1,0,0,0,1,1,3
15.1,87.0,199.0,0,1,0,0,1,0,3
19.7,39.0,306.0,1,1,0,0,0,0,3
10.3,69.0,205.0,0,1,1,1,0,0,0
15.5,73.0,283.0,1,0,1,1,0,0,0
26.2,61.0,344.0,1,1,0,0,1,1,3
14.4,54.0,244.0,0,0,1,0,0,0,0
14.0,82.0,125.0,0,1,1,0,0,0,0
23.1,86.0,308.0,0,0,1,0,0,0,0
11.4,82.0,312.0,1,1,1,0,1,1,0
25.7,53.0,99.0,1,1,0,0,1,1,3
19.5,62.0,312.0,0,0,0,1,0,0,3
17.9,59.0,314.0,0,0,0,1,1,1,3
15.0,81.0,204.0,0,1,0,0,1,0,3
33.1,33.0,347.0,1,1,0,1,0,1,3
18.0,47.0,43.0,1,1,0,1,0,1,3
18.9,35.0,184.0,1,1,1,0,1,0,0
32.0,47.0,207.0,1,1,1,0,0,1,0
28.8,39.0,92.0,0,0,1,0,1,0,0
24.9,81.0,77.0,1,0,1,0,1,0,0
21.7,58.0,117.0,0,1,0,0,0,0,3
30.6,68.0,124.0,0,0,1,1,1,0,0
14.2,38.0,78.0,0,1,0,1,0,1,3
25.4,42.0,280.0,0,0,1,1,0,0,0
19.2,45.0,334.0,0,0,0,0,1,0,3
29.7,53.0,92.0,1,1,1,0,0,0,0
11.1,86.0,196.0,1,1,0,0,1,0,3
22.5,48.0,59.0,1,0,1,0,1,0,0
15.4,46.0,111.0,1,0,0,1,1,0,3
10.5,62.0,157.0,0,1,1,0,0,0,0
31.1,56.0,119.0,0,1,0,1,0,0,3
27.5,52.0,140.0,1,0,0,1,0,0,3
20.6,48.0,96.0,0,1,1,0,0,0,0
29.5,40.0,323.0,1,1,1,1,0,1,0
19.5,57.0,285.0,1,0,1,0,0,0,0
12.3,37.0,65.0,1,1,1,0,1,0,0
15.6,66.0,289.0,1,1,1,1,0,1,0
32.3,78.0,210.0,1,1,0,0,1,1,3
14.8,46.0,93.0,1,1,1,0,1,0,0
21.4,66.0,255.0,1,1,1,0,0,1,0
17.1,34.0,167.0,1,1,0,1,1,0,3
24.4,74.0,292.0,0,0,0,0,0,0,3
12.6,35.0,327.0,0,0,1,0,0,0,0
26.1,41.0,206.0,0,0,0,1,1,0,3
19.6,46.0,184.0,1,0,1,1,1,1,0
33.5,45.0,122.0,1,1,0,0,1,0,3
10.8,78.0,293.0,1,0,1,1,0,0,0
13.0,59.0,131.0,0,1,1,0,0,1,0
34.4,50.0,31.0,1,1,1,0,0,1,0
17.4,77.0,279.0,1,1,1,0,0,1,0
10.4,54.0,204.0,0,1,0,1,1,0,3
21.2,64.0,309.0,1,0,1,0,1,1,0
25.3,74.0,303.0,1,0,1,1,1,0,0
21.7,58.0,295.0,1,1,0,0,1,1,3
26.9,87.0,64.0,1,0,0,0,0,0,3
13.9,85.0,174.0,0,0,1,0,1,1,0
33.3,80.0,193.0,1,1,1,1,0,0,0
11.3,65.0,253.0,1,1,0,0,1,0,3
25.8,32.0,134.0,1,1,0,1,1,0,3
19.2,34.0,311.0,0,1,0,0,1,0,3
27.7,79.0,60.0,1,0,1,0,0,0,0
33.7,36.0,18.0,0,1,1,0,1,0,0
25.0,90.0,142.0,1,1,0,0,1,0,3
32.0,54.0,125.0,0,1,1,1,1,0,0
13.7,74.0,282.0,0,1,0,0,0,0,3
31.6,45.0,33.0,0,1,1,1,1,0,0
21.2,74.0,62.0,0,0,0,0,0,1,3
27.3,42.0,315.0,0,1,1,0,0,1,0
24.1,84.0,70.0,0,0,1,0,1,1,0
14.3,79.0,351.0,0,0,1,0,0,1,0
27.7,42.0,68.0,1,1,0,1,0,0,3
20.3,48.0,350.0,1,1,0,0,1,0,3
19.0,57.0,149.0,0,0,0,0,0,1,3
24.3,53.0,79.0,1,0,1,1,1,0,0
12.8,38.0,245.0,1,1,0,0,0,0,3
15.5,75.0,217.0,0,0,0,1,0,0,3
14.7,86.0,156.0,1,0,0,1,1,0,3
30.7,35.0,345.0,1,1,1,1,0,0,0
27.8,79.0,121.0,1,1,0,0,1,0,3
25.9,45.0,30.0,0,1,0,0,1,1,3
20.5,33.0,210.0,1,0,0,0,0,0,3
34.9,36.0,271.0,0,1,0,1,1,0,3
10.1,44.0,75.0,1,0,0,1,0,0,3
19.6,48.0,215.0,0,1,0,0,0,0,3
15.5,33.0,341.0,0,1,1,1,1,1,0
31.3,51.0,123.0,0,1,0,1,0,1,3
23.0,62.0,220.0,1,0,0,0,1,1,3
32.5,50.0,122.0,0,0,1,0,0,0,0
12.2,83.0,120.0,1,1,0,1,0,1,3
16.0,36.0,260.0,1,1,1,1,0,0,0
12.5,39.0,176.0,0,0,1,1,1,1,0
31.1,39.0,116.0,1,1,1,1,1,0,0
21.6,86.0,56.0,1,0,0,0,0,0,3
19.0,69.0,126.0,0,1,1,1,1,0,0
14.2,32.0,105.0,1,0,0,0,1,1,3
33.0,55.0,176.0,0,0,1,1,1,1,0
16.1,46.0,83.0,0,1,0,1,0,1,3
27.4,36.0,55.0,0,0,0,1,0,0,3
10.7,71.0,347.0,1,1,0,1,1,1,3
20.0,37.0,91.0,0,0,1,1,0,1,0
14.3,63.0,176.0,1,1,0,0,0,0,3
20.3,85.0,21.0,1,1,0,0,1,1,3
22.0,82.0,127.0,0,0,0,0,0,0,3
21.6,86.0,21.0,0,1,1,0,0,1,0
15.8,80.0,135.0,0,1,0,0,1,1,3
16.3,40.0,143.0,1,1,0,0,1,1,3
26.8,33.0,298.0,1,0,0,1,0,0,3
20.3,85.0,180.0,1,1,1,0,0,0,0
23.2,65.0,222.0,1,1,1,0,0,1,0
21.0,73.0,46.0,0,1,0,0,1,0,3
34.3,50.0,173.0,0,0,0,0,0,0,3
20.6,77.0,123.0,1,0,0,1,1,0,3
23.7,66.0,300.0,0,0,1,0,1,1,0
12.9,67.0,41.0,1,0,1,1,0,1,0
30.3,32.0,152.0,1,0,1,0,1,0,0
14.4,80.0,98.0,0,1,0,0,1,1,3
17.4,48.0,104.0,1,0,1,1,0,1,0
22.9,71.0,292.0,0,0,1,0,1,0,0
27.2,78.0,256.0,1,1,0,1,1,0,3
14.9,55.0,68.0,0,1,1,0,1,1,0
12.2,76.0,350.0,0,0,1,1,1,0,0
24.3,40.0,249.0,1,0,0,0,1,0,3
11.2,69.0,160.0,0,0,1,0,1,0,0
18.1,61.0,170.0,0,0,1,1,1,0,0
29.3,89.0,178.0,0,0,0,0,0,1,3
32.7,52.0,340.0,1,0,0,1,0,1,3
14.6,83.0,185.0,0,0,1,0,1,0,0
19.5,49.0,353.0,1,0,0,1,0,0,3
30.3,77.0,126.0,0,1,0,1,1,0,3
17.1,33.0,282.0,0,0,0,0,1,0,3
15.5,32.0,128.0,1,1,1,0,0,1,0
19.7,65.0,147.0,0,0,1,1,1,0,0
28.9,90.0,74.0,1,0,0,1,0,1,3
32.4,42.0,356.0,1,1,1,0,1,0,0
17.3,56.0,32.0,1,1,0,1,0,0,3
29.0,42.0,306.0,0,0,1,0,0,0,0
34.6,33.0,211.0,1,1,1,1,0,0,0
31.7,70.0,153.0,1,0,0,1,0,0,3
23.6,81.0,24.0,0,1,0,0,1,0,3
31.0,78.0,63.0,0,0,0,0,0,0,3
19.0,84.0,146.0,0,1,0,0,0,1,3
18.4,76.0,219.0,1,1,1,1,1,0,0
16.2,80.0,21.0,0,0,1,1,0,1,0
29.0,61.0,227.0,0,1,1,1,1,0,0
11.4,69.0,228.0,1,0,1,0,1,1,0
22.8,56.0,312.0,0,1,0,1,0,1,3
16.3,50.0,308.0,0,1,1,1,1,0,0
22.8,68.0,242.0,1,0,1,1,1,1,0
23.7,58.0,89.0,1,0,1,0,0,1,0
21.8,60.0,362.0,0,1,1,0,0,0,0
25.9,37.0,44.0,1,0,1,0,1,1,0
27.8,77.0,60.0,0,1,0,1,0,0,3
30.5,50.0,2.0,0,1,0,0,0,1,3
15.0,77.0,101.0,1,0,1,1,1,0,0
20.0,40.0,312.0,1,0,1,0,1,1,0
18.6,48.0,337.0,1,0,1,0,0,1,0
13.4,81.0,7.0,1,0,0,0,0,1,3
10.3,53.0,294.0,1,0,1,1,0,1,0
19.0,32.0,145.0,0,0,0,0,0,0,3
15.1,63.0,267.0,1,1,1,1,1,1,0
34.2,35.0,224.0,0,1,0,1,0,1,3
12.6,59.0,161.0,0,0,1,0,1,1,0
12.0,45.0,259.0,0,0,0,1,0,0,3
30.5,82.0,51.0,0,1,1,0,0,1,0
28.1,75.0,259.0,1,1,0,0,1,0,3
21.0,36.0,87.0,1,0,0,0,1,1,3
32.0,66.0,276.0,0,0,0,0,0,1,3
16.2,31.0,97.0,1,0,1,0,1,1,0
17.4,62.0,178.0,1,0,1,1,0,0,0
16.0,81.0,266.0,0,0,0,1,1,0,3
27.2,67.0,112.0,0,1,0,1,1,1,3
23.9,31.0,80.0,0,0,0,1,1,1,3
25.7,37.0,68.0,0,1,1,1,0,1,0
19.3,35.0,143.0,1,1,1,1,1,0,0
20.2,31.0,4.0,0,0,0,0,0,1,3
18.2,89.0,139.0,0,0,1,0,1,1,0
24.2,55.0,47.0,1,1,0,1,0,1,3
15.6,34.0,303.0,0,0,1,1,1,1,0
17.6,68.0,238.0,1,1,0,0,0,1,3
19.3,87.0,3.0,0,1,0,0,0,1,3
27.9,41.0,9.0,1,1,1,0,0,1,0
13.5,85.0,283.0,0,0,0,0,1,1,3
33.5,37.0,125.0,1,1,1,0,0,1,0
12.6,77.0,141.0,1,1,0,1,0,0,3
26.0,66.0,277.0,0,0,1,0,0,1,0
15.0,67.0,151.0,0,1,0,0,0,1,3
19.5,59.0,208.0,0,0,1,0,0,0,0
14.4,75.0,84.0,1,1,0,1,0,1,3
22.7,32.0,67.0,0,1,0,1,1,0,3
25.3,39.0,323.0,0,1,1,0,0,1,0
18.6,81.0,206.0,0,1,0,1,1,0,3
12.1,65.0,292.0,0,0,0,0,0,1,3
30.5,34.0,37.0,0,0,1,1,1,0,0
15.0,60.0,298.0,0,0,0,0,1,1,3
32.0,77.0,238.0,0,0,0,0,1,0,3
12.5,48.0,163.0,0,0,1,1,0,0,0
27.2,43.0,347.0,1,1,0,1,0,0,3
22.3,55.0,307.0,1,1,1,1,1,0,0
20.5,56.0,220.0,1,1,1,0,0,1,0
16.1,73.0,226.0,0,0,0,1,1,1,3
24.9,40.0,317.0,1,1,1,1,0,0,0
32.2,62.0,310.0,1,1,1,1,1,0,0
24.2,34.0,260.0,0,1,1,0,0,1,0
23.9,62.0,207.0,0,0,1,1,1,1,0
16.9,42.0,261.0,1,1,0,0,1,0,3
11.2,82.0,126.0,0,1,0,1,1,0,3
31.6,37.0,211.0,0,1,0,1,1,0,3
34.6,59.0,191.0,1,0,1,0,1,1,0
27.6,62.0,111.0,1,1,1,1,0,0,0
34.9,36.0,334.0,1,0,0,0,1,0,3
17.8,52.0,208.0,0,1,0,1,0,1,3
24.3,32.0,252.0,0,0,1,0,0,0,0
34.5,49.0,251.0,1,1,0,1,0,1,3
33.9,67.0,105.0,0,0,0,1,0,1,3
32.5,47.0,93.0,1,0,0,1,1,1,3
34.6,80.0,276.0,1,1,1,0,0,0,0
15.8,82.0,109.0,1,0,0,1,1,1,3
32.6,62.0,181.0,0,0,0,0,1,0,3
34.6,40.0,78.0,1,0,1,1,1,1,0
10.6,64.0,133.0,1,0,1,1,1,0,0
19.2,31.0,98.0,0,0,0,0,0,1,3
26.9,56.0,228.0,0,0,1,0,1,0,0
32.2,57.0,293.0,0,1,1,1,1,1,0
31.8,88.0,350.0,1,0,1,0,1,0,0
11.1,50.0,331.0,0,1,0,1,1,0,3
10.7,74.0,356.0,1,0,0,1,0,1,3
25.9,80.0,151.0,0,0,1,0,0,1,0
11.1,46.0,178.0,0,0,0,1,0,0,3
33.3,84.0,76.0,1,0,1,0,1,1,0
23.6,36.0,352.0,1,0,1,1,1,1,0
